utc,cluster_size,btc_ret15,symbols
2026-05-13T12:30:00+00:00,32,-0.00231,1000BONKUSDT|1000PEPEUSDT|ADAUSDT|ALGOUSDT|APTUSDT|ARBUSDT|ATOMUSDT|AVAXUSDT|BNBUSDT|CHZUSDT|DOTUSDT|EIGENUSDT|ENAUSDT|EPICUSDT|ETCUSDT|ETHFIUSDT|EWYUSDT|FARTCOINUSDT|FETUSDT|FILUSDT|HBARUSDT|LINKUSDT|LTCUSDT|NVDAUSDT|OPUSDT|QQQUSDT|TAOUSDT|VANRYUSDT|VIRTUALUSDT|WLDUSDT|XMRUSDT|XPLUSDT
2026-05-13T13:30:00+00:00,8,-0.00366,COINUSDT|CRCLUSDT|HOODUSDT|INJUSDT|INTCUSDT|MSTRUSDT|SPYUSDT|TSLAUSDT
2026-05-13T13:45:00+00:00,2,-0.00243,BCHUSDT|VELVETUSDT
2026-05-13T15:15:00+00:00,3,-0.00192,RENDERUSDT|SUIUSDT|TIAUSDT
2026-05-13T15:30:00+00:00,1,-0.00037,KITEUSDT
2026-05-13T16:00:00+00:00,1,0.00123,HEIUSDT
2026-05-13T17:30:00+00:00,1,0.00115,XMRUSDT
2026-05-13T18:30:00+00:00,1,-0.0015,INJUSDT
2026-05-13T21:15:00+00:00,1,-0.00029,VVVUSDT
2026-05-13T23:15:00+00:00,1,-0.00027,INJUSDT
2026-05-13T23:30:00+00:00,1,-0.00054,VELVETUSDT
2026-05-14T02:00:00+00:00,1,-0.0002,UBUSDT
2026-05-14T03:45:00+00:00,1,-0.00204,KITEUSDT
2026-05-14T04:15:00+00:00,1,0.00066,VELVETUSDT
2026-05-14T05:00:00+00:00,1,-0.00045,INJUSDT
2026-05-14T09:00:00+00:00,1,0.00015,ETHFIUSDT
2026-05-14T10:45:00+00:00,1,0.00139,KITEUSDT
2026-05-14T13:30:00+00:00,3,-0.00113,AAPLUSDT|COINUSDT|CRCLUSDT
2026-05-14T13:45:00+00:00,3,-0.00198,ESPORTSUSDT|NVDAUSDT|QQQUSDT
2026-05-14T15:15:00+00:00,1,0.00012,DASHUSDT
2026-05-14T23:30:00+00:00,1,-0.00181,GWEIUSDT
2026-05-15T01:45:00+00:00,1,-0.00316,EWYUSDT
2026-05-15T05:30:00+00:00,4,-0.00408,BNBUSDT|ETHFIUSDT|TIAUSDT|WLDUSDT
2026-05-15T05:45:00+00:00,2,-0.00136,EWYUSDT|LABUSDT
2026-05-15T07:30:00+00:00,1,-0.00106,HOMEUSDT
2026-05-15T11:15:00+00:00,1,-0.00057,CHZUSDT
2026-05-15T12:30:00+00:00,1,-0.0017,GWEIUSDT
2026-05-15T13:00:00+00:00,2,-0.00307,LITUSDT|XMRUSDT
2026-05-15T13:30:00+00:00,45,-0.01074,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|AAPLUSDT|ADAUSDT|ALGOUSDT|APTUSDT|ARBUSDT|ATOMUSDT|AVAXUSDT|BCHUSDT|BNBUSDT|COINUSDT|CRCLUSDT|DOTUSDT|EIGENUSDT|ENAUSDT|ETCUSDT|ETHFIUSDT|EWYUSDT|FARTCOINUSDT|FETUSDT|HBARUSDT|HOMEUSDT|HOODUSDT|INJUSDT|INTCUSDT|LINKUSDT|LTCUSDT|METAUSDT|MSTRUSDT|NVDAUSDT|OPUSDT|QQQUSDT|RENDERUSDT|SEIUSDT|SPYUSDT|TAOUSDT|TIAUSDT|TRUMPUSDT|TSLAUSDT|TSMUSDT|VIRTUALUSDT|WLDUSDT|XLMUSDT
2026-05-15T13:45:00+00:00,9,-0.00492,ASTERUSDT|EVAAUSDT|FILUSDT|MORPHOUSDT|PUMPUSDT|SUIUSDT|TRXUSDT|UNIUSDT|XPLUSDT
2026-05-15T14:15:00+00:00,1,-0.00225,KAITOUSDT
2026-05-15T17:45:00+00:00,1,0.0008,GWEIUSDT
2026-05-16T04:00:00+00:00,1,-1e-05,BNBUSDT
2026-05-16T07:00:00+00:00,9,-0.00497,AVAXUSDT|BCHUSDT|CHZUSDT|ETCUSDT|ETHFIUSDT|FETUSDT|TAOUSDT|WLDUSDT|XPLUSDT
2026-05-16T07:15:00+00:00,1,0.00269,TRXUSDT
2026-05-16T08:45:00+00:00,1,-0.0006,AKEUSDT
2026-05-16T09:15:00+00:00,3,-0.00259,BNBUSDT|LINKUSDT|RENDERUSDT
2026-05-16T16:30:00+00:00,1,-0.00176,CHZUSDT
2026-05-16T23:15:00+00:00,1,0.00051,VELVETUSDT
2026-05-17T08:15:00+00:00,1,-0.00093,CHZUSDT
2026-05-17T09:30:00+00:00,1,-0.00036,SYNUSDT
2026-05-17T13:00:00+00:00,1,-0.00136,APTUSDT
2026-05-17T13:45:00+00:00,1,-0.0007,BEATUSDT
2026-05-17T15:45:00+00:00,1,0.00014,KAITOUSDT
2026-05-17T16:30:00+00:00,1,0.00034,MAGMAUSDT
2026-05-17T22:00:00+00:00,1,-0.00354,TAOUSDT
2026-05-17T23:00:00+00:00,2,-0.00185,BCHUSDT|LTCUSDT
2026-05-17T23:30:00+00:00,40,-0.00745,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|AAVEUSDT|ADAUSDT|ALGOUSDT|APTUSDT|ARBUSDT|ASTERUSDT|ATOMUSDT|AVAXUSDT|BNBUSDT|CHZUSDT|CRVUSDT|DOTUSDT|EIGENUSDT|ENAUSDT|ETCUSDT|ETHFIUSDT|FARTCOINUSDT|FETUSDT|FILUSDT|HBARUSDT|JUPUSDT|LINKUSDT|NEARUSDT|OPUSDT|PUMPUSDT|RENDERUSDT|SEIUSDT|SUIUSDT|SYNUSDT|TIAUSDT|TRUMPUSDT|UNIUSDT|VIRTUALUSDT|WIFUSDT|WLDUSDT|XLMUSDT|XPLUSDT
2026-05-18T00:00:00+00:00,2,-0.00326,EWYUSDT|GOOGLUSDT
2026-05-18T00:30:00+00:00,2,-0.00173,PAXGUSDT|XAUTUSDT
2026-05-18T02:15:00+00:00,1,-0.00166,BSBUSDT
2026-05-18T04:15:00+00:00,1,-0.00268,BCHUSDT
2026-05-18T10:15:00+00:00,2,0.00053,BCHUSDT|UNIUSDT
2026-05-18T10:30:00+00:00,1,-5e-05,MORPHOUSDT
2026-05-18T12:30:00+00:00,1,0.00496,NATGASUSDT
2026-05-18T13:30:00+00:00,9,-0.0059,AAPLUSDT|COINUSDT|CRCLUSDT|EWYUSDT|INTCUSDT|METAUSDT|MSTRUSDT|NVDAUSDT|QQQUSDT
2026-05-18T14:30:00+00:00,3,-0.00211,BCHUSDT|KITEUSDT|SPYUSDT
2026-05-18T15:00:00+00:00,1,-0.00155,TRXUSDT
2026-05-18T16:00:00+00:00,1,0.00115,XMRUSDT
2026-05-19T01:00:00+00:00,1,-0.0003,INJUSDT
2026-05-19T01:45:00+00:00,1,-0.00246,EWYUSDT
2026-05-19T02:00:00+00:00,1,0.00069,LITUSDT
2026-05-19T08:00:00+00:00,1,-0.00152,SPYUSDT
2026-05-19T09:30:00+00:00,1,0.00046,XLMUSDT
2026-05-19T13:00:00+00:00,1,-0.0014,METAUSDT
2026-05-19T13:15:00+00:00,2,-0.00283,PAXGUSDT|XAUTUSDT
2026-05-19T13:30:00+00:00,3,0.00164,COINUSDT|GOOGLUSDT|TSLAUSDT
2026-05-19T13:45:00+00:00,1,0.00189,ESPORTSUSDT
2026-05-19T14:00:00+00:00,3,-0.00336,NVDAUSDT|QQQUSDT|SPYUSDT
2026-05-19T14:15:00+00:00,1,-0.00216,ALGOUSDT
2026-05-19T14:30:00+00:00,1,0.00015,BCHUSDT
2026-05-19T14:45:00+00:00,1,-0.00089,ONDOUSDT
2026-05-19T16:15:00+00:00,1,0.00196,HOMEUSDT
2026-05-19T18:15:00+00:00,1,-0.00189,VVVUSDT
2026-05-19T19:15:00+00:00,1,-0.00319,BSBUSDT
2026-05-19T21:30:00+00:00,2,0.00036,HOMEUSDT|LITUSDT
2026-05-19T22:15:00+00:00,1,-0.00141,MAGMAUSDT
2026-05-20T00:00:00+00:00,1,-0.00334,EWYUSDT
2026-05-20T02:00:00+00:00,1,-7e-05,HOMEUSDT
2026-05-20T02:30:00+00:00,1,-0.00208,EPICUSDT
2026-05-20T02:45:00+00:00,1,0.00094,LITUSDT
2026-05-20T06:00:00+00:00,1,0.00038,KITEUSDT
2026-05-20T07:00:00+00:00,1,-0.00041,HOMEUSDT
2026-05-20T09:30:00+00:00,1,0.00015,LITUSDT
2026-05-20T09:45:00+00:00,1,-0.00037,ESPORTSUSDT
2026-05-20T12:45:00+00:00,1,0.00121,HOMEUSDT
2026-05-20T13:30:00+00:00,4,-0.00285,COINUSDT|LITUSDT|MSFTUSDT|NVDAUSDT
2026-05-20T13:45:00+00:00,1,0.00158,GOOGLUSDT
2026-05-20T16:15:00+00:00,1,-0.00513,ASTERUSDT
2026-05-20T17:45:00+00:00,1,-0.00116,VVVUSDT
2026-05-20T19:15:00+00:00,1,0.00206,BSBUSDT
2026-05-20T20:00:00+00:00,1,0.0009,LITUSDT
2026-05-20T20:30:00+00:00,1,1e-05,NVDAUSDT
2026-05-20T21:00:00+00:00,1,0.00044,TIAUSDT
2026-05-20T22:00:00+00:00,1,-0.00164,QQQUSDT
2026-05-21T01:30:00+00:00,1,0.00016,BABAUSDT
2026-05-21T02:00:00+00:00,1,0.00025,BEATUSDT
2026-05-21T05:45:00+00:00,1,-0.00037,DASHUSDT
2026-05-21T06:45:00+00:00,1,-0.00067,BEATUSDT
2026-05-21T07:15:00+00:00,1,-3e-05,ESPORTSUSDT
2026-05-21T08:45:00+00:00,1,-0.00015,AVAXUSDT
2026-05-21T09:30:00+00:00,1,-0.00302,LITUSDT
2026-05-21T10:15:00+00:00,3,-0.00324,ADAUSDT|ASTERUSDT|CHZUSDT
2026-05-21T12:15:00+00:00,1,-0.00105,NATGASUSDT
2026-05-21T13:15:00+00:00,1,0.00063,MSFTUSDT
2026-05-21T13:30:00+00:00,1,-0.00703,BABAUSDT
2026-05-21T13:45:00+00:00,1,0.00469,NVDAUSDT
2026-05-21T14:00:00+00:00,1,-0.00044,BEATUSDT
2026-05-21T14:15:00+00:00,2,-0.00043,ASTERUSDT|QQQUSDT
2026-05-21T14:30:00+00:00,2,-0.00095,ALLOUSDT|BSBUSDT
2026-05-21T15:15:00+00:00,1,0.00147,LITUSDT
2026-05-21T15:45:00+00:00,1,0.00057,EDGEUSDT
2026-05-21T18:00:00+00:00,1,-0.00205,NEARUSDT
2026-05-21T18:45:00+00:00,1,-0.00462,ASTERUSDT
2026-05-21T22:15:00+00:00,1,0.00054,BEATUSDT
2026-05-21T22:30:00+00:00,1,-0.00076,AEROUSDT
2026-05-22T01:30:00+00:00,1,0.00075,BABAUSDT
2026-05-22T02:45:00+00:00,1,0.0006,NEARUSDT
2026-05-22T04:45:00+00:00,1,-0.00041,FETUSDT
2026-05-22T07:00:00+00:00,1,-0.00061,LITUSDT
2026-05-22T08:00:00+00:00,4,3e-05,EPICUSDT|HEIUSDT|SYNUSDT|TLMUSDT
2026-05-22T08:30:00+00:00,2,-0.00214,NEARUSDT|WLDUSDT
2026-05-22T08:45:00+00:00,1,-0.00073,BABAUSDT
2026-05-22T09:30:00+00:00,3,0.00059,BEATUSDT|DASHUSDT|ONDOUSDT
2026-05-22T12:15:00+00:00,1,-0.00132,FETUSDT
2026-05-22T12:45:00+00:00,2,0.00125,TLMUSDT|VVVUSDT
2026-05-22T13:00:00+00:00,3,-0.0004,ALLOUSDT|ETCUSDT|SYNUSDT
2026-05-22T13:15:00+00:00,1,-0.00238,RENDERUSDT
2026-05-22T13:30:00+00:00,4,-0.00137,GOOGLUSDT|INTCUSDT|NVDAUSDT|WLDUSDT
2026-05-22T13:45:00+00:00,4,0.00111,MSFTUSDT|NEARUSDT|ONDOUSDT|TRXUSDT
2026-05-22T14:00:00+00:00,5,-0.00289,EIGENUSDT|QQQUSDT|RIFUSDT|SPYUSDT|VIRTUALUSDT
2026-05-22T14:30:00+00:00,1,-0.00046,BEATUSDT
2026-05-22T15:00:00+00:00,1,5e-05,EPICUSDT
2026-05-22T17:15:00+00:00,1,0.00131,ALLOUSDT
2026-05-22T18:00:00+00:00,2,0.00085,RIFUSDT|WLDUSDT
2026-05-22T18:30:00+00:00,7,-0.00286,ASTERUSDT|ATOMUSDT|FARTCOINUSDT|FETUSDT|NEARUSDT|ONDOUSDT|RENDERUSDT
2026-05-22T18:45:00+00:00,4,-0.00067,AAVEUSDT|ADAUSDT|ETHFIUSDT|TIAUSDT
2026-05-22T19:00:00+00:00,2,-0.00376,BEATUSDT|HEIUSDT
2026-05-22T19:30:00+00:00,15,-0.00583,ARBUSDT|AVAXUSDT|CHZUSDT|CRVUSDT|DOTUSDT|ENAUSDT|EPICUSDT|ETCUSDT|JUPUSDT|LINKUSDT|LTCUSDT|PUMPUSDT|TLMUSDT|VIRTUALUSDT|XPLUSDT
2026-05-22T22:30:00+00:00,1,-0.00184,NEARUSDT
2026-05-22T22:45:00+00:00,1,0.00113,RIFUSDT
2026-05-22T23:15:00+00:00,2,-0.00242,BCHUSDT|UNIUSDT
2026-05-22T23:45:00+00:00,23,-0.00329,1000PEPEUSDT|1000SHIBUSDT|ADAUSDT|AEROUSDT|ALGOUSDT|ALLOUSDT|AVAXUSDT|CHZUSDT|CRVUSDT|DOTUSDT|ENAUSDT|FARTCOINUSDT|FETUSDT|HBARUSDT|ICPUSDT|LINKUSDT|LTCUSDT|PUMPUSDT|RENDERUSDT|TAOUSDT|TIAUSDT|VIRTUALUSDT|WLDUSDT
2026-05-23T00:45:00+00:00,1,0.00092,EDGEUSDT
2026-05-23T05:00:00+00:00,1,-0.00026,BEATUSDT
2026-05-23T07:45:00+00:00,45,-0.00901,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|AAVEUSDT|ADAUSDT|AEROUSDT|ALGOUSDT|APTUSDT|ARBUSDT|ASTERUSDT|ATOMUSDT|AVAXUSDT|BNBUSDT|CHZUSDT|CRVUSDT|DOTUSDT|EIGENUSDT|ENAUSDT|EPICUSDT|ETCUSDT|ETHFIUSDT|FARTCOINUSDT|FETUSDT|FILUSDT|HBARUSDT|ICPUSDT|JUPUSDT|LINKUSDT|LTCUSDT|OPUSDT|PUMPUSDT|RENDERUSDT|SEIUSDT|SUIUSDT|TAOUSDT|TIAUSDT|TLMUSDT|TRUMPUSDT|UNIUSDT|VANRYUSDT|VIRTUALUSDT|WLDUSDT|XLMUSDT|XPLUSDT|ZROUSDT
2026-05-23T08:30:00+00:00,1,-0.00207,SYNUSDT
2026-05-23T09:00:00+00:00,1,-0.00036,BCHUSDT
2026-05-23T09:15:00+00:00,1,0.00049,HEIUSDT
2026-05-23T10:30:00+00:00,2,0.00035,BSBUSDT|TRXUSDT
2026-05-23T10:45:00+00:00,1,-0.00075,BEATUSDT
2026-05-23T16:30:00+00:00,1,0.00031,HEIUSDT
2026-05-23T17:30:00+00:00,1,-0.00066,NEARUSDT
2026-05-23T18:45:00+00:00,2,-0.00063,QQQUSDT|SPYUSDT
2026-05-23T19:30:00+00:00,1,-0.00043,BEATUSDT
2026-05-23T21:00:00+00:00,1,-0.00398,ETHFIUSDT
2026-05-23T21:15:00+00:00,2,-0.00292,DOTUSDT|XPLUSDT
2026-05-24T05:15:00+00:00,1,-0.00044,EIGENUSDT
2026-05-24T06:00:00+00:00,1,0.00041,RIFUSDT
2026-05-24T07:45:00+00:00,1,-0.00101,DEXEUSDT
2026-05-24T09:00:00+00:00,1,0.00088,ARBUSDT
2026-05-24T09:30:00+00:00,1,0.00044,HEIUSDT
2026-05-24T10:00:00+00:00,1,-0.00109,EIGENUSDT
2026-05-24T13:30:00+00:00,1,0.00029,ASTERUSDT
2026-05-24T13:45:00+00:00,1,-0.00239,WLDUSDT
2026-05-24T14:00:00+00:00,1,-0.00371,SPYUSDT
2026-05-24T15:15:00+00:00,1,-0.00083,NEARUSDT
2026-05-24T18:30:00+00:00,1,-0.00052,MORPHOUSDT
2026-05-24T21:30:00+00:00,4,-0.00495,ATOMUSDT|BCHUSDT|CHZUSDT|EIGENUSDT
2026-05-24T22:00:00+00:00,1,0.01104,SPYUSDT
2026-05-25T02:30:00+00:00,1,0.00027,NEARUSDT
2026-05-25T03:45:00+00:00,1,-0.00067,VVVUSDT
2026-05-25T04:00:00+00:00,1,6e-05,DEXEUSDT
2026-05-25T07:15:00+00:00,1,-0.00151,UNIUSDT
2026-05-25T08:30:00+00:00,1,0.00034,DEXEUSDT
2026-05-25T11:00:00+00:00,1,-0.00111,RENDERUSDT
2026-05-25T11:30:00+00:00,1,0.00063,ESPORTSUSDT
2026-05-25T12:45:00+00:00,1,4e-05,AAPLUSDT
2026-05-25T14:30:00+00:00,1,-0.00059,EIGENUSDT
2026-05-25T15:15:00+00:00,2,-0.00136,BSBUSDT|KAITOUSDT
2026-05-25T15:30:00+00:00,2,0.00079,DEXEUSDT|MORPHOUSDT
2026-05-25T15:45:00+00:00,1,-0.00048,TRXUSDT
2026-05-25T16:00:00+00:00,1,-0.00146,RENDERUSDT
2026-05-25T18:15:00+00:00,1,0.00012,TIAUSDT
2026-05-25T19:30:00+00:00,1,-0.00143,WLDUSDT
2026-05-25T20:30:00+00:00,1,-0.00208,RENDERUSDT
2026-05-25T22:00:00+00:00,1,0.00052,ESPORTSUSDT
2026-05-25T23:30:00+00:00,1,0.00064,ONDOUSDT
2026-05-26T00:00:00+00:00,7,-0.0011,AAPLUSDT|BABAUSDT|EWYUSDT|METAUSDT|MSFTUSDT|NVDAUSDT|QQQUSDT
2026-05-26T00:30:00+00:00,1,-0.00332,CHZUSDT
2026-05-26T01:30:00+00:00,1,-0.00161,XPLUSDT
2026-05-26T03:30:00+00:00,1,0.00092,RIFUSDT
2026-05-26T05:30:00+00:00,1,0.00067,WLDUSDT
2026-05-26T06:15:00+00:00,1,-0.00043,RENDERUSDT
2026-05-26T07:00:00+00:00,2,-0.00286,EIGENUSDT|FETUSDT
2026-05-26T10:30:00+00:00,1,0.00355,DEXEUSDT
2026-05-26T11:00:00+00:00,1,-0.00208,RENDERUSDT
2026-05-26T11:30:00+00:00,1,-3e-05,PAXGUSDT
2026-05-26T11:45:00+00:00,1,-0.00053,NEARUSDT
2026-05-26T12:00:00+00:00,1,-0.00174,VIRTUALUSDT
2026-05-26T12:30:00+00:00,2,0.0009,FETUSDT|WLDUSDT
2026-05-26T13:30:00+00:00,4,0.00136,COINUSDT|CRCLUSDT|PLTRUSDT|TSLAUSDT
2026-05-26T13:45:00+00:00,2,0.00432,NVDAUSDT|TRXUSDT
2026-05-26T14:00:00+00:00,1,0.0023,INTCUSDT
2026-05-26T14:30:00+00:00,7,-0.01456,AEROUSDT|APTUSDT|EIGENUSDT|ETCUSDT|ETHFIUSDT|MSTRUSDT|XPLUSDT
2026-05-26T15:00:00+00:00,1,0.00081,DOTUSDT
2026-05-26T17:00:00+00:00,1,-0.00109,ESPORTSUSDT
2026-05-26T17:15:00+00:00,3,-0.00551,FETUSDT|RENDERUSDT|WLDUSDT
2026-05-26T17:45:00+00:00,1,-0.00126,WLFIUSDT
2026-05-26T18:30:00+00:00,1,-0.0024,NEARUSDT
2026-05-26T20:45:00+00:00,1,0.00044,ATOMUSDT
2026-05-26T23:45:00+00:00,1,-0.00025,NEARUSDT
2026-05-27T00:15:00+00:00,1,-0.00067,EWYUSDT
2026-05-27T01:30:00+00:00,1,-5e-05,SEIUSDT
2026-05-27T04:15:00+00:00,1,-0.00159,RENDERUSDT
2026-05-27T04:30:00+00:00,1,-0.0021,1000PEPEUSDT
2026-05-27T06:30:00+00:00,1,0.00117,SEIUSDT
2026-05-27T07:30:00+00:00,1,0.00019,MORPHOUSDT
2026-05-27T09:00:00+00:00,1,-0.0016,ICPUSDT
2026-05-27T09:45:00+00:00,1,-0.00021,CRVUSDT
2026-05-27T10:45:00+00:00,2,-0.00012,PAXGUSDT|XAUTUSDT
2026-05-27T12:00:00+00:00,1,-0.00182,SEIUSDT
2026-05-27T13:15:00+00:00,1,-0.00328,HEIUSDT
2026-05-27T13:30:00+00:00,9,-0.00355,ETHFIUSDT|EWYUSDT|INTCUSDT|MSTRUSDT|NVDAUSDT|QQQUSDT|SPYUSDT|TSLAUSDT|TSMUSDT
2026-05-27T14:00:00+00:00,1,-0.00094,TRXUSDT
2026-05-27T14:15:00+00:00,1,-0.00177,AAPLUSDT
2026-05-27T17:15:00+00:00,2,0.00042,WLDUSDT|XLMUSDT
2026-05-27T21:15:00+00:00,1,-0.00095,XLMUSDT
2026-05-27T21:30:00+00:00,1,-0.0062,SEIUSDT
2026-05-27T21:45:00+00:00,1,-0.00215,ZROUSDT
2026-05-27T23:15:00+00:00,1,-0.00201,UNIUSDT
2026-05-27T23:45:00+00:00,1,0.0009,EWYUSDT
2026-05-28T01:15:00+00:00,1,-0.00257,XLMUSDT
2026-05-28T01:30:00+00:00,1,-0.00029,BABAUSDT
2026-05-28T02:15:00+00:00,1,-0.00207,RENDERUSDT
2026-05-28T03:00:00+00:00,1,-0.00102,FETUSDT
2026-05-28T03:15:00+00:00,24,-0.00632,1000BONKUSDT|1000PEPEUSDT|1000SHIBUSDT|AAVEUSDT|ADAUSDT|APTUSDT|AVAXUSDT|BASEDUSDT|BNBUSDT|CHZUSDT|CRVUSDT|DOTUSDT|EIGENUSDT|ETHFIUSDT|FARTCOINUSDT|FILUSDT|LINKUSDT|LTCUSDT|OPUSDT|PUMPUSDT|SEIUSDT|TRUMPUSDT|VANRYUSDT|ZROUSDT
2026-05-28T03:30:00+00:00,2,-0.00428,SPYUSDT|TSMUSDT
2026-05-28T03:45:00+00:00,1,-0.00235,HBARUSDT
2026-05-28T04:00:00+00:00,3,-0.00233,ARBUSDT|ONDOUSDT|XPLUSDT
2026-05-28T05:00:00+00:00,3,-0.00209,TRXUSDT|VVVUSDT|WLDUSDT
2026-05-28T05:45:00+00:00,1,-0.0006,XLMUSDT
2026-05-28T06:30:00+00:00,1,-0.00035,RIFUSDT
2026-05-28T09:00:00+00:00,1,-0.00015,TRXUSDT
2026-05-28T11:15:00+00:00,1,-0.00111,BCHUSDT
2026-05-28T12:15:00+00:00,1,-0.00031,ALLOUSDT
2026-05-28T12:30:00+00:00,1,0.00142,NATGASUSDT
2026-05-28T13:15:00+00:00,2,-0.00243,METAUSDT|MSFTUSDT
2026-05-28T13:30:00+00:00,4,-0.00513,GOOGLUSDT|INTCUSDT|MSTRUSDT|XMRUSDT
2026-05-28T13:45:00+00:00,1,0.00321,XLMUSDT
2026-05-28T14:00:00+00:00,4,0.00404,AAVEUSDT|HBARUSDT|JUPUSDT|ZROUSDT
2026-05-28T15:15:00+00:00,1,0.00134,ESPORTSUSDT
2026-05-28T18:30:00+00:00,1,0.00021,XLMUSDT
2026-05-28T19:00:00+00:00,1,-0.00237,ALLOUSDT
2026-05-28T19:30:00+00:00,1,-0.00174,HBARUSDT
2026-05-28T22:30:00+00:00,1,-0.00152,XLMUSDT
2026-05-28T23:45:00+00:00,1,0.00019,ALLOUSDT
2026-05-29T04:00:00+00:00,1,-0.00098,ALLOUSDT
2026-05-29T06:15:00+00:00,2,0.00094,APTUSDT|HBARUSDT
2026-05-29T07:30:00+00:00,1,-0.00496,TRXUSDT
2026-05-29T08:15:00+00:00,1,0.00089,ALLOUSDT
2026-05-29T08:30:00+00:00,2,0.00037,BCHUSDT|UNIUSDT
2026-05-29T09:00:00+00:00,1,0.00217,XLMUSDT
2026-05-29T10:00:00+00:00,2,-0.00048,VANRYUSDT|XPLUSDT
2026-05-29T11:45:00+00:00,1,-0.0001,HBARUSDT
2026-05-29T12:00:00+00:00,1,-0.00153,HEIUSDT
2026-05-29T12:15:00+00:00,1,-0.00056,PENDLEUSDT
2026-05-29T13:00:00+00:00,1,-0.00219,SEIUSDT
2026-05-29T13:30:00+00:00,4,0.00269,ALLOUSDT|GOOGLUSDT|INTCUSDT|METAUSDT
2026-05-29T13:45:00+00:00,2,-0.00165,HOODUSDT|SYNUSDT
2026-05-29T14:00:00+00:00,4,-0.00181,AMZNUSDT|EPICUSDT|MSFTUSDT|QQQUSDT
2026-05-29T14:15:00+00:00,2,-0.004,LITUSDT|TLMUSDT
2026-05-29T14:30:00+00:00,1,-0.00097,SPYUSDT
2026-05-29T15:15:00+00:00,2,-0.00039,PAXGUSDT|XAUTUSDT
2026-05-29T15:30:00+00:00,2,0.00214,USUSDT|XPLUSDT
2026-05-29T16:00:00+00:00,1,0.00199,INJUSDT
2026-05-29T16:15:00+00:00,1,-0.00413,BASEDUSDT
2026-05-29T17:00:00+00:00,1,0.00256,HEIUSDT
2026-05-29T18:00:00+00:00,1,0.00079,FETUSDT
2026-05-29T18:15:00+00:00,2,-0.00344,EDGEUSDT|EPICUSDT
2026-05-29T18:45:00+00:00,1,-0.00563,ETHFIUSDT
2026-05-29T19:45:00+00:00,3,-0.00219,GOOGLUSDT|INTCUSDT|NVDAUSDT
2026-05-29T20:00:00+00:00,1,0.00182,XLMUSDT
2026-05-29T21:15:00+00:00,1,-0.00366,BASEDUSDT
2026-05-29T21:45:00+00:00,1,-0.00259,XPLUSDT
2026-05-29T23:00:00+00:00,1,-0.00101,HEIUSDT
2026-05-30T01:15:00+00:00,1,0.0007,HBARUSDT
2026-05-30T02:15:00+00:00,1,-0.00053,ALGOUSDT
2026-05-30T02:45:00+00:00,1,0.00099,XMRUSDT
2026-05-30T04:00:00+00:00,1,-0.00044,XLMUSDT
2026-05-30T04:15:00+00:00,1,-0.00204,PENGUUSDT
2026-05-30T05:00:00+00:00,1,0.00141,EPICUSDT
2026-05-30T05:45:00+00:00,1,0.00024,BASEDUSDT
2026-05-30T06:45:00+00:00,1,-0.00105,HEIUSDT
2026-05-30T07:00:00+00:00,1,-0.00059,XMRUSDT
2026-05-30T09:00:00+00:00,1,0.00032,EPICUSDT
2026-05-30T10:00:00+00:00,1,0.0003,ALGOUSDT
2026-05-30T11:00:00+00:00,1,-0.00044,HEIUSDT
2026-05-30T13:15:00+00:00,2,0.0005,HBARUSDT|LITUSDT
2026-05-30T15:30:00+00:00,1,-0.00093,FETUSDT
2026-05-30T15:45:00+00:00,1,0.00065,HEIUSDT
2026-05-30T16:00:00+00:00,1,0.00056,NATGASUSDT
2026-05-30T16:15:00+00:00,1,-0.00073,XLMUSDT
2026-05-30T18:15:00+00:00,1,-0.00065,BNBUSDT
2026-05-30T19:15:00+00:00,1,-0.0006,ASTERUSDT
2026-05-30T22:00:00+00:00,1,-0.00113,HBARUSDT
2026-05-30T22:45:00+00:00,1,0.00095,SYNUSDT
2026-05-31T00:30:00+00:00,1,-0.00035,ASTERUSDT
2026-05-31T03:00:00+00:00,1,0.00089,BNBUSDT
2026-05-31T05:30:00+00:00,1,-0.00088,FETUSDT
2026-05-31T07:00:00+00:00,1,-0.00116,BNBUSDT
2026-05-31T07:45:00+00:00,1,7e-05,ASTERUSDT
2026-05-31T08:00:00+00:00,1,0.00061,HOMEUSDT
2026-05-31T13:30:00+00:00,1,-0.00084,BNBUSDT
2026-05-31T14:00:00+00:00,2,-0.00205,ENAUSDT|HOMEUSDT
2026-05-31T14:15:00+00:00,9,-0.00178,1000PEPEUSDT|ADAUSDT|ASTERUSDT|AVAXUSDT|FARTCOINUSDT|LTCUSDT|PENGUUSDT|SUIUSDT|UNIUSDT
2026-05-31T15:15:00+00:00,1,0.00087,EDGEUSDT
2026-05-31T15:30:00+00:00,1,-0.00148,ALLOUSDT
2026-05-31T18:00:00+00:00,2,-0.0009,HOMEUSDT|XPLUSDT
2026-05-31T19:30:00+00:00,1,-0.00011,ENAUSDT
2026-05-31T22:00:00+00:00,1,0.00025,SPYUSDT
2026-05-31T22:15:00+00:00,1,-0.00037,HOMEUSDT
2026-06-01T00:00:00+00:00,2,0.00174,GOOGLUSDT|PLTRUSDT
