utc,cluster_size,btc_ret15,symbols
2026-05-23T05:45:00+00:00,1,-0.00042,KRW-LSK
2026-05-23T07:45:00+00:00,26,-0.00679,KRW-AAVE|KRW-APT|KRW-ARB|KRW-ATH|KRW-AVAX|KRW-BARD|KRW-CHZ|KRW-DOT|KRW-ETC|KRW-ETHFI|KRW-FF|KRW-LINK|KRW-PEPE|KRW-PUMP|KRW-PYTH|KRW-RENDER|KRW-SEI|KRW-SHIB|KRW-SOON|KRW-SUI|KRW-TAO|KRW-VIRTUAL|KRW-WAVES|KRW-XPL|KRW-ZORA|KRW-ZRO
2026-05-23T08:00:00+00:00,1,0.00017,KRW-ME
2026-05-23T09:00:00+00:00,1,-0.00038,KRW-BCH
2026-05-23T09:30:00+00:00,1,0.00191,KRW-IN
2026-05-23T10:30:00+00:00,1,0.00139,KRW-TRX
2026-05-23T14:30:00+00:00,1,0.00268,KRW-IN
2026-05-23T15:15:00+00:00,1,-0.00089,KRW-ME
2026-05-23T17:30:00+00:00,2,-0.0002,KRW-NEAR|KRW-PUMP
2026-05-23T22:30:00+00:00,1,0.0002,KRW-PUMP
2026-05-24T00:00:00+00:00,1,-0.00097,KRW-NEAR
2026-05-24T00:15:00+00:00,1,0.00012,KRW-STEEM
2026-05-24T00:30:00+00:00,2,0.00193,KRW-LSK|KRW-WAVES
2026-05-24T01:30:00+00:00,1,-0.00082,KRW-RENDER
2026-05-24T01:45:00+00:00,1,0.0006,KRW-IN
2026-05-24T07:45:00+00:00,1,-0.00084,KRW-PLUME
2026-05-24T11:00:00+00:00,1,0.00206,KRW-IN
2026-05-24T11:15:00+00:00,1,-0.0003,KRW-ME
2026-05-24T11:45:00+00:00,1,0.00028,KRW-WAVES
2026-05-24T12:00:00+00:00,2,-0.00156,KRW-KAITO|KRW-PLUME
2026-05-24T12:15:00+00:00,1,-0.00093,KRW-RENDER
2026-05-24T12:30:00+00:00,1,3e-05,KRW-AWE
2026-05-24T15:15:00+00:00,1,-0.00036,KRW-NEAR
2026-05-24T16:15:00+00:00,1,-3e-05,KRW-WAVES
2026-05-24T21:30:00+00:00,4,-0.00329,KRW-BCH|KRW-CHZ|KRW-PLUME|KRW-TAO
2026-05-24T21:45:00+00:00,1,-0.00032,KRW-WAVES
2026-05-25T00:15:00+00:00,1,0.0002,KRW-IN
2026-05-25T00:45:00+00:00,1,-0.00016,KRW-SOON
2026-05-25T05:00:00+00:00,1,0.00022,KRW-SOON
2026-05-25T06:45:00+00:00,1,6e-05,KRW-ERA
2026-05-25T07:00:00+00:00,1,-0.00115,KRW-ATOM
2026-05-25T07:15:00+00:00,1,-0.00034,KRW-UNI
2026-05-25T08:00:00+00:00,1,-0.00088,KRW-IN
2026-05-25T09:00:00+00:00,1,0.00056,KRW-LA
2026-05-25T09:45:00+00:00,1,0.00057,KRW-RED
2026-05-25T10:30:00+00:00,1,0.0,KRW-SOON
2026-05-25T10:45:00+00:00,1,-3e-05,KRW-AWE
2026-05-25T11:00:00+00:00,1,-0.00157,KRW-RENDER
2026-05-25T11:30:00+00:00,1,0.001,KRW-ERA
2026-05-25T15:15:00+00:00,1,-0.00119,KRW-KAITO
2026-05-25T16:00:00+00:00,1,-0.001,KRW-RENDER
2026-05-25T19:15:00+00:00,1,-0.00052,KRW-ERA
2026-05-25T23:45:00+00:00,1,-0.00035,KRW-ERA
2026-05-26T00:15:00+00:00,1,-0.00177,KRW-EDGE
2026-05-26T00:30:00+00:00,4,-0.00326,KRW-ARB|KRW-CHZ|KRW-RVN|KRW-TREE
2026-05-26T00:45:00+00:00,2,-0.0009,KRW-IN|KRW-SIGN
2026-05-26T01:15:00+00:00,2,-0.00082,KRW-ESP|KRW-TAO
2026-05-26T01:30:00+00:00,1,-0.00169,KRW-RENDER
2026-05-26T02:00:00+00:00,1,2e-05,KRW-MMT
2026-05-26T03:15:00+00:00,1,-0.00039,KRW-ATOM
2026-05-26T04:30:00+00:00,1,0.00077,KRW-RVN
2026-05-26T05:30:00+00:00,1,0.00074,KRW-EDGE
2026-05-26T06:00:00+00:00,1,-0.00045,KRW-MMT
2026-05-26T06:15:00+00:00,1,-0.00085,KRW-RENDER
2026-05-26T11:00:00+00:00,1,-0.00258,KRW-RENDER
2026-05-26T11:45:00+00:00,2,0.00041,KRW-ATOM|KRW-NEAR
2026-05-26T12:00:00+00:00,3,-0.00262,KRW-IN|KRW-MMT|KRW-VIRTUAL
2026-05-26T12:30:00+00:00,1,0.00132,KRW-ATH
2026-05-26T14:30:00+00:00,1,-0.01136,KRW-ETHFI
2026-05-26T17:15:00+00:00,1,-0.00341,KRW-MMT
2026-05-26T23:45:00+00:00,1,-0.00102,KRW-NEAR
2026-05-27T00:15:00+00:00,1,-0.00107,KRW-0G
2026-05-27T01:30:00+00:00,1,-0.00026,KRW-MMT
2026-05-27T01:45:00+00:00,1,0.00022,KRW-SEI
2026-05-27T02:15:00+00:00,2,-0.001,KRW-RVN|KRW-TAO
2026-05-27T03:45:00+00:00,2,-0.00095,KRW-ETHFI|KRW-SIGN
2026-05-27T04:00:00+00:00,1,0.00013,KRW-BARD
2026-05-27T04:15:00+00:00,1,-0.00317,KRW-RENDER
2026-05-27T04:30:00+00:00,2,-0.00266,KRW-0G|KRW-PEPE
2026-05-27T10:00:00+00:00,1,-0.00049,KRW-SEI
2026-05-27T10:30:00+00:00,2,-0.00156,KRW-GAS|KRW-ONT
2026-05-27T11:45:00+00:00,1,-0.00156,KRW-KAITO
2026-05-27T13:30:00+00:00,2,-0.00384,KRW-FF|KRW-ZAMA
2026-05-27T14:00:00+00:00,1,-0.00093,KRW-FIL
2026-05-27T14:15:00+00:00,1,-0.00392,KRW-BIRB
2026-05-27T21:30:00+00:00,5,-0.00354,KRW-DATA|KRW-ETHFI|KRW-MON|KRW-RVN|KRW-SEI
2026-05-27T21:45:00+00:00,2,-0.00074,KRW-ATH|KRW-GAS
2026-05-27T23:15:00+00:00,2,-0.00287,KRW-BARD|KRW-UNI
2026-05-28T01:30:00+00:00,1,-0.00144,KRW-SEI
2026-05-28T03:15:00+00:00,13,-0.00544,KRW-AVAX|KRW-BARD|KRW-DOOD|KRW-DOT|KRW-ETC|KRW-ETHFI|KRW-G|KRW-GAS|KRW-LINK|KRW-PUMP|KRW-STX|KRW-UNI|KRW-XPL
2026-05-28T03:30:00+00:00,2,-0.00452,KRW-AAVE|KRW-SIGN
2026-05-28T03:45:00+00:00,1,-0.00283,KRW-ID
2026-05-28T04:00:00+00:00,6,-0.00297,KRW-0G|KRW-ATOM|KRW-CHZ|KRW-DATA|KRW-PYTH|KRW-SAND
2026-05-28T04:15:00+00:00,2,-0.00258,KRW-BERA|KRW-BIRB
2026-05-28T05:15:00+00:00,2,-0.00068,KRW-COW|KRW-ZAMA
2026-05-28T05:45:00+00:00,1,0.00017,KRW-BCH
2026-05-28T06:00:00+00:00,1,-0.0002,KRW-EDGE
2026-05-28T09:00:00+00:00,1,-0.00096,KRW-MON
2026-05-28T09:15:00+00:00,1,0.00142,KRW-TRX
2026-05-28T10:00:00+00:00,1,0.00043,KRW-BARD
2026-05-28T10:45:00+00:00,1,-0.00217,KRW-BIRB
2026-05-28T11:15:00+00:00,1,-0.00027,KRW-BCH
2026-05-28T12:15:00+00:00,1,-0.00174,KRW-ZAMA
2026-05-28T13:15:00+00:00,1,-0.00212,KRW-MON
2026-05-28T14:00:00+00:00,3,0.00424,KRW-AAVE|KRW-JUP|KRW-ZRO
2026-05-28T14:45:00+00:00,1,0.0023,KRW-HBAR
2026-05-28T15:00:00+00:00,1,-0.00161,KRW-MMT
2026-05-28T18:15:00+00:00,1,0.00058,KRW-BCH
2026-05-28T20:45:00+00:00,1,-0.00027,KRW-ETHFI
2026-05-28T22:30:00+00:00,1,-0.0027,KRW-BCH
2026-05-28T23:30:00+00:00,1,-0.00078,KRW-ZAMA
2026-05-29T00:15:00+00:00,1,0.00084,KRW-HBAR
2026-05-29T00:30:00+00:00,1,-0.00078,KRW-ID
2026-05-29T01:00:00+00:00,2,0.00097,KRW-ALGO|KRW-EDGE
2026-05-29T02:30:00+00:00,1,-0.00099,KRW-BORA
2026-05-29T04:30:00+00:00,1,0.00098,KRW-ID
2026-05-29T06:15:00+00:00,1,0.00161,KRW-HBAR
2026-05-29T07:30:00+00:00,1,-0.00461,KRW-RENDER
2026-05-29T08:00:00+00:00,1,0.00299,KRW-DOOD
2026-05-29T08:15:00+00:00,1,0.00182,KRW-TRX
2026-05-29T08:30:00+00:00,1,0.00052,KRW-UNI
2026-05-29T09:00:00+00:00,1,0.00159,KRW-ID
2026-05-29T09:15:00+00:00,1,0.0016,KRW-PYTH
2026-05-29T11:00:00+00:00,1,9e-05,KRW-HBAR
2026-05-29T11:15:00+00:00,1,-0.00071,KRW-ZAMA
2026-05-29T11:30:00+00:00,1,-0.00116,KRW-COW
2026-05-29T12:00:00+00:00,1,-0.00094,KRW-NEAR
2026-05-29T12:30:00+00:00,2,-0.00068,KRW-CHZ|KRW-SOPH
2026-05-29T13:00:00+00:00,1,-0.00288,KRW-ID
2026-05-29T14:15:00+00:00,1,-0.00393,KRW-INJ
2026-05-29T14:30:00+00:00,1,-0.00098,KRW-AVAX
2026-05-29T17:00:00+00:00,1,0.00265,KRW-ID
2026-05-29T21:15:00+00:00,2,-0.00334,KRW-ALGO|KRW-LA
2026-05-29T21:45:00+00:00,2,-0.00078,KRW-HBAR|KRW-XPL
2026-05-29T22:00:00+00:00,1,-0.00026,KRW-ID
2026-05-30T00:45:00+00:00,1,-2e-05,KRW-COW
2026-05-30T01:00:00+00:00,1,0.0008,KRW-ENS
2026-05-30T01:15:00+00:00,1,0.00095,KRW-ERA
2026-05-30T02:15:00+00:00,2,-0.00119,KRW-ALGO|KRW-HBAR
2026-05-30T03:00:00+00:00,1,0.0009,KRW-AXS
2026-05-30T04:15:00+00:00,3,-0.00104,KRW-ID|KRW-SEI|KRW-ZKP
2026-05-30T04:30:00+00:00,1,-0.00041,KRW-G
2026-05-30T07:30:00+00:00,1,-0.00083,KRW-INJ
2026-05-30T08:15:00+00:00,1,-0.00017,KRW-ZAMA
2026-05-30T08:30:00+00:00,2,-0.00022,KRW-AXS|KRW-G
2026-05-30T09:30:00+00:00,1,0.00052,KRW-ID
2026-05-30T10:30:00+00:00,1,-2e-05,KRW-SOPH
2026-05-30T12:30:00+00:00,1,0.00011,KRW-AXS
2026-05-30T13:15:00+00:00,1,0.00039,KRW-HBAR
2026-05-30T13:30:00+00:00,1,-0.00038,KRW-BIRB
2026-05-30T14:30:00+00:00,1,0.00025,KRW-ALGO
2026-05-30T14:45:00+00:00,1,-0.00154,KRW-ID
2026-05-30T17:30:00+00:00,1,-0.00076,KRW-AVNT
2026-05-30T22:30:00+00:00,2,-0.00027,KRW-AXS|KRW-HBAR
2026-05-31T00:15:00+00:00,1,0.00104,KRW-CHIP
2026-05-31T02:00:00+00:00,2,0.0009,KRW-PRL|KRW-TRX
2026-05-31T06:45:00+00:00,1,-0.00044,KRW-STEEM
2026-05-31T08:00:00+00:00,1,0.00027,KRW-MOVE
2026-05-31T08:15:00+00:00,1,0.00079,KRW-LA
2026-05-31T08:30:00+00:00,2,-0.00038,KRW-HYPER|KRW-SNT
2026-05-31T09:00:00+00:00,1,-0.00024,KRW-MET2
2026-05-31T09:45:00+00:00,1,-0.00196,KRW-BARD
2026-05-31T10:00:00+00:00,2,0.00107,KRW-SIGN|KRW-ZORA
2026-05-31T10:45:00+00:00,1,2e-05,KRW-LSK
2026-05-31T12:00:00+00:00,2,-0.00013,KRW-ALGO|KRW-MANTRA
2026-05-31T12:15:00+00:00,1,-1e-05,KRW-BIGTIME
2026-05-31T14:00:00+00:00,1,-0.00133,KRW-BARD
2026-05-31T14:15:00+00:00,2,-0.00247,KRW-UNI|KRW-ZRO
2026-05-31T20:00:00+00:00,1,0.00134,KRW-ZORA
2026-06-01T00:45:00+00:00,1,-0.00067,KRW-ZORA
2026-06-01T01:30:00+00:00,1,-0.00092,KRW-DATA
2026-06-01T01:45:00+00:00,1,-0.00245,KRW-W
2026-06-01T05:15:00+00:00,1,-0.00232,KRW-ELF
2026-06-01T06:15:00+00:00,3,-0.00191,KRW-BERA|KRW-W|KRW-ZORA
2026-06-01T07:45:00+00:00,1,-0.00188,KRW-BCH
2026-06-01T10:15:00+00:00,1,-0.00228,KRW-DOOD
2026-06-01T11:30:00+00:00,1,0.00039,KRW-NEAR
2026-06-01T12:00:00+00:00,3,-0.00566,KRW-ESP|KRW-MET2|KRW-W
2026-06-01T13:45:00+00:00,1,0.00116,KRW-DOT
2026-06-01T17:15:00+00:00,1,0.00037,KRW-PIEVERSE
2026-06-02T01:45:00+00:00,1,-0.00476,KRW-DOT
2026-06-02T02:00:00+00:00,5,-0.00482,KRW-AAVE|KRW-AVAX|KRW-SIGN|KRW-UNI|KRW-W
2026-06-02T03:45:00+00:00,1,0.00115,KRW-ZORA
2026-06-02T09:15:00+00:00,1,-0.00313,KRW-COW
2026-06-02T11:45:00+00:00,1,3e-05,KRW-PIEVERSE
2026-06-02T14:15:00+00:00,27,-0.00551,KRW-0G|KRW-AAVE|KRW-APT|KRW-ARB|KRW-ATH|KRW-AVAX|KRW-BERA|KRW-CHZ|KRW-COW|KRW-DATA|KRW-DOOD|KRW-DOT|KRW-ENS|KRW-ETC|KRW-ETHFI|KRW-GAS|KRW-KAT|KRW-LINK|KRW-PEPE|KRW-RENDER|KRW-SAND|KRW-SEI|KRW-SHIB|KRW-STX|KRW-UNI|KRW-XPL|KRW-ZORA
2026-06-02T15:15:00+00:00,3,-0.00533,KRW-BONK|KRW-CC|KRW-PUMP
2026-06-02T15:30:00+00:00,1,-0.0003,KRW-NEAR
2026-06-02T18:30:00+00:00,1,0.00053,KRW-SHIB
2026-06-02T22:45:00+00:00,6,-0.00919,KRW-BCH|KRW-BERA|KRW-ETC|KRW-ETHFI|KRW-SAND|KRW-SHIB
2026-06-02T23:15:00+00:00,2,-0.00287,KRW-CHZ|KRW-ZKP
2026-06-03T01:15:00+00:00,1,0.00313,KRW-PIEVERSE
2026-06-03T01:30:00+00:00,1,-0.00834,KRW-DOOD
2026-06-03T03:30:00+00:00,2,-0.00459,KRW-AVAX|KRW-BCH
2026-06-03T04:00:00+00:00,1,0.00789,KRW-CC
2026-06-03T07:30:00+00:00,1,-0.00019,KRW-DOOD
2026-06-03T09:30:00+00:00,1,-0.00126,KRW-BCH
2026-06-03T12:15:00+00:00,1,0.00093,KRW-ZORA
2026-06-03T12:30:00+00:00,1,-0.0006,KRW-PIEVERSE
2026-06-03T14:15:00+00:00,2,-0.00158,KRW-BCH|KRW-NEAR
2026-06-03T16:00:00+00:00,1,0.00157,KRW-CHZ
2026-06-03T19:15:00+00:00,1,-0.00406,KRW-ZRO
2026-06-03T22:15:00+00:00,1,-0.00237,KRW-ARB
2026-06-04T00:15:00+00:00,1,-0.01256,KRW-RENDER
2026-06-04T00:30:00+00:00,1,0.00229,KRW-EDGE
2026-06-04T01:00:00+00:00,1,-0.0035,KRW-XPL
2026-06-04T01:15:00+00:00,21,-0.00705,KRW-0G|KRW-AVAX|KRW-BCH|KRW-CHZ|KRW-DATA|KRW-ELSA|KRW-ENS|KRW-ETC|KRW-G|KRW-GAS|KRW-JUP|KRW-LA|KRW-LINK|KRW-PEPE|KRW-SAND|KRW-SHIB|KRW-SOPH|KRW-STX|KRW-TAO|KRW-TREE|KRW-UNI
2026-06-04T01:45:00+00:00,5,-0.00958,KRW-MANTRA|KRW-MET2|KRW-SIGN|KRW-VIRTUAL|KRW-ZORA
2026-06-04T02:00:00+00:00,20,0.00476,KRW-AAVE|KRW-APT|KRW-ATH|KRW-AVNT|KRW-AXS|KRW-BERA|KRW-BIRB|KRW-BONK|KRW-DOT|KRW-ETHFI|KRW-KAT|KRW-MIRA|KRW-POL|KRW-PYTH|KRW-SKR|KRW-SUI|KRW-TRUMP|KRW-W|KRW-WLFI|KRW-ZRO
2026-06-04T05:00:00+00:00,1,-0.00766,KRW-NEAR
2026-06-04T05:45:00+00:00,1,-0.00533,KRW-AVAX
2026-06-04T06:15:00+00:00,1,0.00112,KRW-ZORA
2026-06-04T07:00:00+00:00,1,-0.00312,KRW-ZRO
2026-06-04T08:30:00+00:00,1,-0.00042,KRW-CC
2026-06-04T09:00:00+00:00,1,-0.0047,KRW-CHZ
2026-06-04T09:15:00+00:00,2,-0.00829,KRW-TRX|KRW-XPL
2026-06-04T09:30:00+00:00,1,0.00055,KRW-ELF
2026-06-04T11:30:00+00:00,1,-0.00653,KRW-ZBT
2026-06-04T12:00:00+00:00,1,-0.00024,KRW-NEAR
2026-06-04T13:15:00+00:00,1,-0.00753,KRW-CHZ
2026-06-04T21:30:00+00:00,1,-0.00017,KRW-ZRO
2026-06-04T23:00:00+00:00,1,-0.00228,KRW-ESP
2026-06-04T23:30:00+00:00,1,0.00369,KRW-CC
2026-06-05T00:15:00+00:00,1,0.0021,KRW-ELSA
2026-06-05T00:45:00+00:00,1,-0.00439,KRW-PRL
2026-06-05T02:30:00+00:00,1,0.00136,KRW-NEAR
2026-06-05T02:45:00+00:00,3,-0.00308,KRW-0G|KRW-RENDER|KRW-XPL
2026-06-05T04:00:00+00:00,1,0.0014,KRW-SKR
2026-06-05T06:00:00+00:00,6,-0.00207,KRW-APT|KRW-DOT|KRW-LINK|KRW-PEPE|KRW-SHIB|KRW-VIRTUAL
2026-06-05T06:15:00+00:00,20,-0.00349,KRW-AAVE|KRW-ALGO|KRW-ARB|KRW-AVAX|KRW-BCH|KRW-BONK|KRW-CHZ|KRW-DATA|KRW-ENS|KRW-ETC|KRW-GAS|KRW-PENGU|KRW-POL|KRW-PUMP|KRW-SAND|KRW-STX|KRW-TAO|KRW-TRUMP|KRW-UNI|KRW-W
2026-06-05T07:00:00+00:00,1,-0.00454,KRW-NEAR
2026-06-05T08:45:00+00:00,1,-0.00207,KRW-SKR
2026-06-05T09:45:00+00:00,1,0.00054,KRW-MET2
2026-06-05T11:15:00+00:00,1,0.00258,KRW-LA
2026-06-05T11:30:00+00:00,1,-0.0047,KRW-PLUME
2026-06-05T13:45:00+00:00,2,-0.01383,KRW-AAVE|KRW-STX
2026-06-05T15:00:00+00:00,1,-0.0044,KRW-XPL
2026-06-05T15:30:00+00:00,3,-0.00564,KRW-CC|KRW-PUMP|KRW-SKR
2026-06-05T16:00:00+00:00,1,0.00858,KRW-POL
2026-06-05T23:30:00+00:00,1,-0.00191,KRW-MET2
2026-06-06T01:00:00+00:00,1,-0.00219,KRW-LA
2026-06-06T04:00:00+00:00,5,-0.00729,KRW-AAVE|KRW-ARB|KRW-AVAX|KRW-SHIB|KRW-XPL
2026-06-06T04:15:00+00:00,2,-0.00289,KRW-DOOD|KRW-SAND
2026-06-06T04:30:00+00:00,5,-0.0003,KRW-BONK|KRW-ELF|KRW-ELSA|KRW-ENS|KRW-ETC
2026-06-06T05:30:00+00:00,1,0.00034,KRW-HOLO
2026-06-06T06:45:00+00:00,1,-0.00106,KRW-SNT
2026-06-06T07:45:00+00:00,1,-0.00087,KRW-FF
2026-06-06T10:00:00+00:00,1,-0.00576,KRW-AVAX
2026-06-06T22:15:00+00:00,1,-0.00218,KRW-CC
2026-06-07T00:45:00+00:00,2,0.00027,KRW-MIRA|KRW-TREE
2026-06-07T01:30:00+00:00,1,-0.00292,KRW-AKT
2026-06-07T08:00:00+00:00,1,-0.00146,KRW-JTO
2026-06-07T12:30:00+00:00,1,-0.00471,KRW-JTO
2026-06-07T22:15:00+00:00,3,-0.01017,KRW-AVAX|KRW-GAS|KRW-ZIL
2026-06-08T00:15:00+00:00,1,0.00479,KRW-BORA
2026-06-08T00:45:00+00:00,1,-0.0009,KRW-FLOCK
2026-06-08T01:00:00+00:00,1,-0.0099,KRW-HYPER
2026-06-08T02:00:00+00:00,1,-0.00126,KRW-ATH
2026-06-08T04:00:00+00:00,1,-0.00221,KRW-MOVE
2026-06-08T05:30:00+00:00,1,-0.00526,KRW-XAUT
2026-06-08T08:15:00+00:00,2,-0.00119,KRW-BCH|KRW-MEGA
2026-06-08T09:30:00+00:00,1,6e-05,KRW-MOVE
2026-06-08T11:15:00+00:00,1,0.0016,KRW-BERA
2026-06-08T11:30:00+00:00,2,0.0009,KRW-ME|KRW-ZBT
2026-06-08T13:45:00+00:00,1,0.00428,KRW-BIO
2026-06-08T14:15:00+00:00,1,-0.00032,KRW-MOVE
2026-06-08T15:45:00+00:00,1,-0.00112,KRW-BERA
2026-06-09T00:30:00+00:00,1,-0.00113,KRW-PENGU
2026-06-09T01:30:00+00:00,3,-0.00132,KRW-DATA|KRW-ME|KRW-MOVE
2026-06-09T01:45:00+00:00,1,-3e-05,KRW-CC
2026-06-09T02:15:00+00:00,1,0.00022,KRW-SAHARA
2026-06-09T03:00:00+00:00,1,0.00109,KRW-RVN
2026-06-09T06:00:00+00:00,1,0.00036,KRW-CC
2026-06-09T10:15:00+00:00,1,-0.00081,KRW-SAHARA
2026-06-09T10:30:00+00:00,1,-0.00057,KRW-CC
2026-06-09T12:15:00+00:00,1,-0.00294,KRW-CHZ
2026-06-09T14:15:00+00:00,2,-0.00532,KRW-AVAX|KRW-ZRO
2026-06-09T14:30:00+00:00,1,-0.00243,KRW-BIRB
2026-06-09T18:15:00+00:00,1,-0.0002,KRW-KAT
2026-06-09T23:30:00+00:00,1,-0.00179,KRW-KAT
2026-06-10T00:00:00+00:00,2,0.00144,KRW-G|KRW-MOVE
2026-06-10T00:15:00+00:00,1,-0.00094,KRW-ELSA
2026-06-10T00:30:00+00:00,3,-0.00539,KRW-CC|KRW-CHZ|KRW-SOPH
2026-06-10T02:00:00+00:00,1,-0.00203,KRW-B3
2026-06-10T03:00:00+00:00,1,0.00164,KRW-SAHARA
2026-06-10T03:30:00+00:00,1,-0.00046,KRW-SKR
2026-06-10T03:45:00+00:00,1,-3e-05,KRW-KAT
2026-06-10T04:15:00+00:00,1,1e-05,KRW-MANTRA
2026-06-10T04:45:00+00:00,1,0.00064,KRW-BLEND
2026-06-10T05:00:00+00:00,1,-0.00176,KRW-WAVES
2026-06-10T06:45:00+00:00,1,0.00183,KRW-B3
2026-06-10T08:15:00+00:00,1,-0.00121,KRW-MANTRA
2026-06-10T08:45:00+00:00,2,0.00045,KRW-CC|KRW-SNT
2026-06-10T10:45:00+00:00,1,0.00132,KRW-BLEND
2026-06-10T11:00:00+00:00,1,-0.0034,KRW-B3
2026-06-10T11:30:00+00:00,1,0.00149,KRW-KAT
2026-06-10T12:30:00+00:00,1,0.00693,KRW-WLFI
2026-06-10T13:45:00+00:00,2,-0.00308,KRW-SPK|KRW-TREE
2026-06-10T14:45:00+00:00,1,0.00364,KRW-XAUT
2026-06-10T15:00:00+00:00,1,-0.00368,KRW-DOOD
2026-06-10T17:00:00+00:00,1,-0.00204,KRW-BIRB
2026-06-10T17:15:00+00:00,1,-0.00212,KRW-WLFI
2026-06-10T20:15:00+00:00,1,0.00191,KRW-DOOD
2026-06-10T21:00:00+00:00,1,-0.00392,KRW-BIRB
2026-06-10T21:45:00+00:00,1,-0.00465,KRW-SKR
2026-06-11T00:00:00+00:00,1,0.00307,KRW-B3
2026-06-11T02:15:00+00:00,1,-0.00163,KRW-BIRB
2026-06-11T03:45:00+00:00,1,0.00404,KRW-KAT
2026-06-11T05:30:00+00:00,1,0.00138,KRW-CC
2026-06-11T06:30:00+00:00,1,0.00082,KRW-XAUT
2026-06-11T07:00:00+00:00,1,-0.00124,KRW-PYTH
2026-06-11T10:15:00+00:00,1,-0.00102,KRW-ZRO
2026-06-11T12:00:00+00:00,2,0.00011,KRW-PRL|KRW-ZIL
2026-06-11T12:15:00+00:00,1,-0.00592,KRW-PENGU
2026-06-11T13:00:00+00:00,1,-0.00159,KRW-SKR
2026-06-11T15:00:00+00:00,1,0.00016,KRW-CHZ
2026-06-11T16:30:00+00:00,1,0.00043,KRW-TRX
2026-06-11T19:15:00+00:00,1,0.00121,KRW-AVNT
2026-06-11T21:45:00+00:00,1,-0.00078,KRW-PYTH
2026-06-12T00:15:00+00:00,1,-0.00272,KRW-DOOD
2026-06-12T00:30:00+00:00,1,0.00053,KRW-SKR
2026-06-12T01:15:00+00:00,1,-0.00243,KRW-ENSO
2026-06-12T01:30:00+00:00,1,0.00103,KRW-SOPH
2026-06-12T05:00:00+00:00,2,-0.00456,KRW-BARD|KRW-XPL
2026-06-12T05:30:00+00:00,2,-0.00093,KRW-BIRB|KRW-SOPH
2026-06-12T06:00:00+00:00,1,-0.00081,KRW-ENSO
2026-06-12T06:15:00+00:00,1,-0.00155,KRW-DOOD
2026-06-12T07:15:00+00:00,2,0.00067,KRW-ELF|KRW-WAVES
2026-06-12T08:45:00+00:00,1,0.00107,KRW-TRUMP
2026-06-12T10:30:00+00:00,1,0.00159,KRW-XPL
2026-06-12T11:30:00+00:00,1,-0.00037,KRW-ZBT
2026-06-12T13:00:00+00:00,1,-0.00039,KRW-TRUMP
2026-06-12T13:15:00+00:00,1,-0.00115,KRW-SOPH
2026-06-12T13:45:00+00:00,1,0.00082,KRW-WAVES
2026-06-12T18:15:00+00:00,1,-0.00144,KRW-TRUMP
2026-06-12T22:30:00+00:00,1,-0.00117,KRW-TRUMP
2026-06-13T00:15:00+00:00,1,-0.00071,KRW-ENSO
2026-06-13T00:30:00+00:00,1,0.00116,KRW-WAVES
2026-06-13T00:45:00+00:00,2,-0.00023,KRW-SOPH|KRW-TREE
2026-06-13T03:15:00+00:00,1,-0.00238,KRW-VVV
2026-06-13T03:45:00+00:00,1,-0.00017,KRW-0G
2026-06-13T04:45:00+00:00,1,-0.00094,KRW-TRUMP
2026-06-13T07:15:00+00:00,2,0.00028,KRW-MEGA|KRW-VVV
2026-06-13T08:30:00+00:00,1,0.00089,KRW-TAO
2026-06-13T10:30:00+00:00,1,0.00156,KRW-ZIL
2026-06-13T11:30:00+00:00,1,-0.00135,KRW-VVV
2026-06-13T13:15:00+00:00,1,0.00112,KRW-MEGA
2026-06-13T13:30:00+00:00,1,-0.00081,KRW-FLOCK
2026-06-13T15:15:00+00:00,1,-0.00086,KRW-TAO
2026-06-13T19:15:00+00:00,1,0.00019,KRW-TAO
2026-06-13T19:45:00+00:00,1,0.00098,KRW-MEGA
2026-06-13T22:30:00+00:00,1,0.00013,KRW-KAITO
2026-06-13T23:45:00+00:00,1,-0.00055,KRW-MEGA
2026-06-14T00:00:00+00:00,1,-3e-05,KRW-SOPH
2026-06-14T00:30:00+00:00,1,0.00151,KRW-ZKP
2026-06-14T00:45:00+00:00,3,2e-05,KRW-ENSO|KRW-G|KRW-TRUMP
2026-06-14T01:30:00+00:00,1,-0.00062,KRW-B3
2026-06-14T04:30:00+00:00,1,-0.00173,KRW-TAO
2026-06-14T05:00:00+00:00,1,0.00053,KRW-ZKP
2026-06-14T06:00:00+00:00,1,0.00237,KRW-SKR
2026-06-14T08:00:00+00:00,1,-0.00013,KRW-MEGA
2026-06-14T08:30:00+00:00,1,-0.00021,KRW-KAITO
2026-06-14T09:00:00+00:00,1,-0.00094,KRW-ZKP
2026-06-14T09:15:00+00:00,1,-0.00177,KRW-RED
2026-06-14T11:00:00+00:00,1,0.00036,KRW-SKR
2026-06-14T12:30:00+00:00,1,-0.00285,KRW-MIRA
2026-06-14T12:45:00+00:00,1,-0.00102,KRW-G
2026-06-14T13:15:00+00:00,1,-0.00074,KRW-BIGTIME
2026-06-14T13:30:00+00:00,1,0.00037,KRW-FLOCK
2026-06-14T14:30:00+00:00,2,-0.00401,KRW-CHIP|KRW-ZKP
2026-06-15T00:00:00+00:00,2,-0.00163,KRW-G|KRW-MIRA
2026-06-15T00:30:00+00:00,1,-0.00384,KRW-B3
2026-06-15T02:45:00+00:00,1,-0.00252,KRW-ONT
