utc,symbol,trigger,ret15,volz
2026-06-30T18:00:00+00:00,LDOUSDT,A,-0.01727,4.43
2026-06-30T19:00:00+00:00,ZBTUSDT,B,0.01367,3.45
2026-06-30T19:45:00+00:00,BEUSDT,B,0.00169,5.1
2026-06-30T19:45:00+00:00,NVDAUSDT,B,0.00286,3.25
2026-06-30T19:45:00+00:00,TSMUSDT,B,0.00218,4.61
2026-06-30T20:00:00+00:00,NBISUSDT,B,0.00412,4.53
2026-06-30T20:30:00+00:00,BEUSDT,A,-0.03338,29.97
2026-06-30T20:45:00+00:00,PLTRUSDT,B,0.01038,8.55
2026-06-30T20:45:00+00:00,WLFIUSDT,A,-0.01347,12.13
2026-06-30T21:15:00+00:00,ZBTUSDT,A,-0.02568,5.28
2026-07-01T00:00:00+00:00,BASEDUSDT,B,0.02755,3.53
2026-07-01T00:45:00+00:00,EWYUSDT,A,-0.01187,4.38
2026-07-01T01:00:00+00:00,1000BONKUSDT,A,-0.01511,4.68
2026-07-01T01:00:00+00:00,1000PEPEUSDT,A,-0.01524,4.6
2026-07-01T01:00:00+00:00,ATOMUSDT,A,-0.01257,4.45
2026-07-01T02:30:00+00:00,BASEDUSDT,A,-0.03601,8.9
2026-07-01T02:30:00+00:00,ZBTUSDT,B,0.02316,3.27
2026-07-01T03:30:00+00:00,ADAUSDT,B,0.01361,3.0
2026-07-01T04:00:00+00:00,ZBTUSDT,A,-0.01145,5.87
2026-07-01T04:45:00+00:00,PUMPUSDT,B,0.00696,3.15
2026-07-01T06:30:00+00:00,BASEDUSDT,B,0.02924,7.0
2026-07-01T06:45:00+00:00,1000PEPEUSDT,A,-0.01428,6.57
2026-07-01T06:45:00+00:00,ZBTUSDT,B,0.02537,9.49
2026-07-01T07:45:00+00:00,BASEDUSDT,A,-0.02963,18.73
2026-07-01T08:00:00+00:00,JUPUSDT,B,0.004,3.56
2026-07-01T08:30:00+00:00,TIAUSDT,B,0.02048,3.02
2026-07-01T08:45:00+00:00,ZBTUSDT,A,-0.04092,16.34
2026-07-01T09:00:00+00:00,ALGOUSDT,B,0.0024,3.33
2026-07-01T10:30:00+00:00,BASEDUSDT,B,0.03309,5.96
2026-07-01T10:45:00+00:00,ZBTUSDT,B,0.01625,19.8
2026-07-01T11:00:00+00:00,MSFTUSDT,B,0.00264,5.15
2026-07-01T12:15:00+00:00,BASEDUSDT,A,-0.01904,4.71
2026-07-01T12:15:00+00:00,MORPHOUSDT,B,0.03184,30.29
2026-07-01T12:15:00+00:00,TLMUSDT,B,0.02762,3.98
2026-07-01T12:30:00+00:00,AMZNUSDT,A,-0.01072,9.84
2026-07-01T12:30:00+00:00,ARMUSDT,A,-0.02895,4.56
2026-07-01T12:30:00+00:00,BEUSDT,A,-0.02526,8.49
2026-07-01T12:30:00+00:00,DRAMUSDT,A,-0.01402,8.08
2026-07-01T12:30:00+00:00,EWYUSDT,A,-0.01031,4.13
2026-07-01T12:30:00+00:00,METAUSDT,B,0.06146,34.98
2026-07-01T12:30:00+00:00,MSFTUSDT,A,-0.0091,5.04
2026-07-01T12:30:00+00:00,NBISUSDT,A,-0.05552,19.99
2026-07-01T12:30:00+00:00,WDCUSDT,A,-0.01317,4.57
2026-07-01T12:45:00+00:00,AAPLUSDT,B,0.01364,5.83
2026-07-01T12:45:00+00:00,AMZNUSDT,B,0.00697,7.5
2026-07-01T12:45:00+00:00,GOOGLUSDT,B,0.00996,4.02
2026-07-01T12:45:00+00:00,JUPUSDT,B,0.01631,3.37
2026-07-01T12:45:00+00:00,METAUSDT,A,-0.00828,12.11
2026-07-01T12:45:00+00:00,NATGASUSDT,B,0.00495,3.21
2026-07-01T12:45:00+00:00,ORCLUSDT,A,-0.01218,4.61
2026-07-01T13:00:00+00:00,AKEUSDT,B,0.00774,3.08
2026-07-01T13:00:00+00:00,CRCLUSDT,B,0.00158,3.52
2026-07-01T13:15:00+00:00,ARMUSDT,B,0.01421,3.11
2026-07-01T13:15:00+00:00,CBRSUSDT,B,0.03481,4.66
2026-07-01T13:15:00+00:00,COINUSDT,B,0.01643,4.41
2026-07-01T13:15:00+00:00,GOOGLUSDT,A,-0.00684,5.61
2026-07-01T13:15:00+00:00,NVDAUSDT,B,0.00455,6.76
2026-07-01T13:15:00+00:00,PLTRUSDT,B,0.002,4.68
2026-07-01T13:15:00+00:00,WDCUSDT,B,0.02306,8.07
2026-07-01T13:15:00+00:00,ZBTUSDT,A,-0.01278,18.32
2026-07-01T13:30:00+00:00,1000PEPEUSDT,B,0.00287,3.09
2026-07-01T13:30:00+00:00,AAPLUSDT,A,-0.00804,10.72
2026-07-01T13:30:00+00:00,AMDUSDT,A,-0.00765,12.77
2026-07-01T13:30:00+00:00,BABAUSDT,B,0.0137,10.61
2026-07-01T13:30:00+00:00,BEUSDT,B,0.08411,24.58
2026-07-01T13:30:00+00:00,DRAMUSDT,B,0.00074,5.89
2026-07-01T13:30:00+00:00,HOODUSDT,B,0.01965,14.6
2026-07-01T13:30:00+00:00,LITEUSDT,B,0.01263,6.34
2026-07-01T13:30:00+00:00,MORPHOUSDT,A,-0.01248,4.98
2026-07-01T13:30:00+00:00,MRVLUSDT,B,0.00602,4.98
2026-07-01T13:30:00+00:00,MSTRUSDT,B,0.0442,13.68
2026-07-01T13:30:00+00:00,NVDAUSDT,A,-0.00876,5.77
2026-07-01T13:30:00+00:00,ORCLUSDT,B,0.01137,7.93
2026-07-01T13:30:00+00:00,PAXGUSDT,B,0.012,7.29
2026-07-01T13:30:00+00:00,QQQUSDT,A,-0.00303,3.68
2026-07-01T13:30:00+00:00,RKLBUSDT,B,0.00237,7.07
2026-07-01T13:30:00+00:00,TLMUSDT,A,-0.01302,3.15
2026-07-01T13:30:00+00:00,TSMUSDT,A,-0.01794,10.11
2026-07-01T13:30:00+00:00,XAUTUSDT,B,0.01208,9.53
2026-07-01T13:45:00+00:00,AMDUSDT,B,0.0113,8.41
2026-07-01T13:45:00+00:00,CBRSUSDT,A,-0.03367,5.0
2026-07-01T13:45:00+00:00,EWYUSDT,B,0.00719,3.67
2026-07-01T13:45:00+00:00,NBISUSDT,B,0.01219,9.61
2026-07-01T13:45:00+00:00,PENGUUSDT,B,0.00535,4.82
2026-07-01T13:45:00+00:00,TSLAUSDT,B,0.00588,3.96
2026-07-01T13:45:00+00:00,TSMUSDT,B,0.00861,4.09
2026-07-01T14:00:00+00:00,ADAUSDT,B,0.01887,3.32
2026-07-01T14:00:00+00:00,LDOUSDT,B,0.01645,6.24
2026-07-01T14:00:00+00:00,VIRTUALUSDT,B,0.01946,4.14
2026-07-01T14:15:00+00:00,1000BONKUSDT,B,0.008,3.39
2026-07-01T14:15:00+00:00,MSTRUSDT,A,-0.01452,5.26
2026-07-01T14:15:00+00:00,VVVUSDT,B,0.10492,15.05
2026-07-01T14:30:00+00:00,AKEUSDT,A,-0.04646,9.03
2026-07-01T14:45:00+00:00,VVVUSDT,A,-0.0162,10.04
2026-07-01T14:45:00+00:00,WIFUSDT,B,0.00929,3.12
2026-07-01T14:45:00+00:00,ZBTUSDT,B,0.0242,18.74
2026-07-01T15:00:00+00:00,BASEDUSDT,B,0.00921,4.89
2026-07-01T15:00:00+00:00,MSFTUSDT,B,0.00259,3.77
2026-07-01T15:15:00+00:00,INTCUSDT,B,0.01023,3.14
2026-07-01T15:30:00+00:00,TACUSDT,B,0.02416,4.63
2026-07-01T17:30:00+00:00,LITUSDT,B,0.02105,11.92
2026-07-01T17:30:00+00:00,TLMUSDT,B,0.01502,4.62
2026-07-01T18:00:00+00:00,TLMUSDT,A,-0.01795,4.16
2026-07-01T18:15:00+00:00,LITUSDT,A,-0.05394,10.25
2026-07-01T18:45:00+00:00,METAUSDT,B,0.00016,3.55
2026-07-01T19:00:00+00:00,BASEDUSDT,B,0.00613,3.23
2026-07-01T19:00:00+00:00,MORPHOUSDT,B,0.01557,5.32
2026-07-01T19:00:00+00:00,SLXUSDT,B,0.06906,3.18
2026-07-01T19:30:00+00:00,ZBTUSDT,A,-0.01996,7.35
2026-07-01T20:00:00+00:00,ALGOUSDT,B,0.00233,3.67
2026-07-01T20:00:00+00:00,COINUSDT,A,-0.0091,5.41
2026-07-01T20:00:00+00:00,CRCLUSDT,B,0.00322,5.16
2026-07-01T20:00:00+00:00,ZBTUSDT,B,0.0011,3.94
2026-07-01T20:15:00+00:00,BABAUSDT,B,0.00408,3.95
2026-07-01T20:15:00+00:00,DRAMUSDT,B,0.0035,5.44
2026-07-01T20:45:00+00:00,JUPUSDT,B,0.01871,6.78
2026-07-01T21:00:00+00:00,COINUSDT,B,0.00687,3.29
2026-07-01T21:45:00+00:00,TLMUSDT,B,0.02835,47.67
2026-07-01T22:15:00+00:00,PENDLEUSDT,B,0.01299,3.52
2026-07-01T22:30:00+00:00,VANRYUSDT,B,0.02746,3.67
2026-07-01T22:45:00+00:00,TLMUSDT,A,-0.04636,179.69
2026-07-01T22:45:00+00:00,VANRYUSDT,A,-0.0115,5.77
2026-07-01T23:00:00+00:00,1000SHIBUSDT,A,-0.01014,5.35
2026-07-01T23:00:00+00:00,SLXUSDT,B,0.03865,3.41
2026-07-01T23:15:00+00:00,AKEUSDT,A,-0.03935,4.61
2026-07-01T23:15:00+00:00,BASEDUSDT,B,0.03639,3.93
2026-07-02T00:00:00+00:00,EWYUSDT,A,-0.00979,6.61
2026-07-02T00:00:00+00:00,KITEUSDT,B,0.02184,3.78
2026-07-02T00:15:00+00:00,DRAMUSDT,B,0.00263,3.49
2026-07-02T00:15:00+00:00,EWYUSDT,B,0.00301,3.54
2026-07-02T00:45:00+00:00,ZBTUSDT,A,-0.03432,7.5
2026-07-02T01:00:00+00:00,BASEDUSDT,A,-0.0389,5.57
2026-07-02T01:15:00+00:00,KAITOUSDT,B,0.01491,3.13
2026-07-02T01:30:00+00:00,BABAUSDT,B,0.01317,20.88
2026-07-02T02:45:00+00:00,ZBTUSDT,B,0.00628,3.02
2026-07-02T03:30:00+00:00,RIFUSDT,B,0.06246,3.11
2026-07-02T04:15:00+00:00,AKEUSDT,B,0.01312,4.5
2026-07-02T04:15:00+00:00,SAMSUNGUSDT,B,0.00269,3.23
2026-07-02T04:15:00+00:00,TLMUSDT,A,-0.06457,4.92
2026-07-02T04:30:00+00:00,SAMSUNGUSDT,A,-0.01063,7.02
2026-07-02T05:00:00+00:00,ZBTUSDT,A,-0.02353,5.89
2026-07-02T05:15:00+00:00,SLXUSDT,B,0.04768,3.37
2026-07-02T06:00:00+00:00,DRAMUSDT,A,-0.01898,4.69
2026-07-02T06:00:00+00:00,EWYUSDT,A,-0.01448,3.92
2026-07-02T06:15:00+00:00,DRAMUSDT,B,0.00274,3.39
2026-07-02T06:30:00+00:00,BASEDUSDT,A,-0.14058,16.91
2026-07-02T07:30:00+00:00,BASEDUSDT,B,0.02132,3.19
2026-07-02T08:30:00+00:00,TLMUSDT,A,-0.09453,5.71
2026-07-02T09:30:00+00:00,PENDLEUSDT,B,0.0149,4.53
2026-07-02T10:00:00+00:00,PLTRUSDT,B,0.01521,5.71
2026-07-02T10:30:00+00:00,RIFUSDT,B,0.01501,3.42
2026-07-02T10:30:00+00:00,TLMUSDT,B,0.01184,4.1
2026-07-02T10:45:00+00:00,FARTCOINUSDT,B,0.02153,3.02
2026-07-02T10:45:00+00:00,JUPUSDT,B,0.00842,4.92
2026-07-02T10:45:00+00:00,PENGUUSDT,B,0.01233,5.25
2026-07-02T11:00:00+00:00,UNIUSDT,B,0.02002,3.73
2026-07-02T11:00:00+00:00,USUSDT,B,0.02296,3.15
2026-07-02T11:45:00+00:00,PLTRUSDT,A,-0.00806,4.66
2026-07-02T12:00:00+00:00,DRAMUSDT,B,0.01909,11.74
2026-07-02T12:00:00+00:00,EWYUSDT,B,0.01126,4.65
2026-07-02T12:15:00+00:00,LDOUSDT,B,0.01959,5.37
2026-07-02T12:30:00+00:00,BABAUSDT,B,0.00487,3.24
2026-07-02T12:30:00+00:00,MSFTUSDT,B,0.00089,3.48
2026-07-02T12:30:00+00:00,PAXGUSDT,B,0.01621,18.14
2026-07-02T12:30:00+00:00,SAMSUNGUSDT,B,0.00611,9.9
2026-07-02T12:30:00+00:00,WDCUSDT,B,0.00518,3.52
2026-07-02T12:30:00+00:00,XAUTUSDT,B,0.01554,12.41
2026-07-02T12:45:00+00:00,TLMUSDT,A,-0.03474,18.81
2026-07-02T13:00:00+00:00,TSLAUSDT,B,0.00072,21.06
2026-07-02T13:00:00+00:00,USUSDT,A,-0.07405,4.61
2026-07-02T13:15:00+00:00,GOOGLUSDT,B,0.00368,3.7
2026-07-02T13:15:00+00:00,LINKUSDT,B,0.00491,3.14
2026-07-02T13:15:00+00:00,MSTRUSDT,B,0.00695,7.29
2026-07-02T13:30:00+00:00,AAPLUSDT,B,0.0206,17.35
2026-07-02T13:30:00+00:00,AMDUSDT,A,-0.00878,7.98
2026-07-02T13:30:00+00:00,AMZNUSDT,B,0.00215,11.88
2026-07-02T13:30:00+00:00,CBRSUSDT,A,-0.01547,4.7
2026-07-02T13:30:00+00:00,COINUSDT,B,0.04785,22.0
2026-07-02T13:30:00+00:00,CRCLUSDT,B,0.07421,20.02
2026-07-02T13:30:00+00:00,FETUSDT,B,0.02155,4.27
2026-07-02T13:30:00+00:00,HOODUSDT,B,0.05313,20.88
2026-07-02T13:30:00+00:00,INTCUSDT,A,-0.01713,7.1
2026-07-02T13:30:00+00:00,LITEUSDT,B,0.00992,4.64
2026-07-02T13:30:00+00:00,METAUSDT,A,-0.01901,15.83
2026-07-02T13:30:00+00:00,NBISUSDT,A,-0.01419,7.18
2026-07-02T13:30:00+00:00,NVDAUSDT,B,0.00492,8.16
2026-07-02T13:30:00+00:00,ORCLUSDT,B,0.0168,11.11
2026-07-02T13:30:00+00:00,QQQUSDT,B,0.0015,3.07
2026-07-02T13:30:00+00:00,RKLBUSDT,B,0.04646,12.66
2026-07-02T13:30:00+00:00,TSLAUSDT,A,-0.03303,16.01
2026-07-02T13:30:00+00:00,TSMUSDT,B,0.00255,7.24
2026-07-02T13:45:00+00:00,AMDUSDT,B,0.02055,3.36
2026-07-02T13:45:00+00:00,ARMUSDT,B,0.03849,3.22
2026-07-02T13:45:00+00:00,BEUSDT,B,0.02522,5.18
2026-07-02T13:45:00+00:00,COINUSDT,A,-0.01595,9.73
2026-07-02T13:45:00+00:00,CRCLUSDT,A,-0.0147,6.61
2026-07-02T13:45:00+00:00,MSTRUSDT,A,-0.0111,7.93
2026-07-02T13:45:00+00:00,SLXUSDT,B,0.14457,3.87
2026-07-02T14:00:00+00:00,EWYUSDT,A,-0.00754,4.22
2026-07-02T14:00:00+00:00,PLTRUSDT,B,0.00419,9.28
2026-07-02T14:00:00+00:00,SAMSUNGUSDT,A,-0.0198,6.18
2026-07-02T14:15:00+00:00,BEUSDT,A,-0.05618,5.91
2026-07-02T14:15:00+00:00,HOODUSDT,A,-0.03158,10.79
2026-07-02T14:30:00+00:00,DRAMUSDT,A,-0.01334,5.1
2026-07-02T14:30:00+00:00,TLMUSDT,B,0.00758,31.13
2026-07-02T14:30:00+00:00,TSMUSDT,A,-0.00752,5.29
2026-07-02T14:45:00+00:00,METAUSDT,B,0.00285,3.84
2026-07-02T15:45:00+00:00,PUMPUSDT,B,0.01177,3.49
2026-07-02T16:00:00+00:00,ATOMUSDT,B,0.00454,3.11
2026-07-02T16:00:00+00:00,PENDLEUSDT,B,0.01293,4.29
2026-07-02T16:15:00+00:00,MAGMAUSDT,B,0.07949,3.01
2026-07-02T19:00:00+00:00,TLMUSDT,B,0.02837,14.54
2026-07-02T19:30:00+00:00,TLMUSDT,A,-0.03791,19.0
2026-07-02T19:45:00+00:00,EWYUSDT,B,0.01009,4.87
2026-07-02T19:45:00+00:00,ZROUSDT,B,0.01959,3.08
2026-07-02T20:00:00+00:00,DRAMUSDT,B,0.00477,7.9
2026-07-02T20:30:00+00:00,SLXUSDT,B,0.03086,3.93
2026-07-02T23:15:00+00:00,SAMSUNGUSDT,B,0.02955,5.14
2026-07-02T23:15:00+00:00,TLMUSDT,B,0.02531,5.13
2026-07-03T00:00:00+00:00,EWYUSDT,B,0.00238,4.74
2026-07-03T00:00:00+00:00,RENDERUSDT,B,0.01447,4.07
2026-07-03T00:15:00+00:00,EWYUSDT,A,-0.01186,6.6
2026-07-03T00:15:00+00:00,SAMSUNGUSDT,A,-0.02339,4.71
2026-07-03T02:30:00+00:00,AKEUSDT,B,0.01231,4.65
2026-07-03T02:30:00+00:00,ALGOUSDT,B,0.00115,9.46
2026-07-03T02:30:00+00:00,VANRYUSDT,A,-0.02037,5.27
2026-07-03T03:15:00+00:00,SAMSUNGUSDT,B,0.00624,3.62
2026-07-03T04:00:00+00:00,USUSDT,B,0.02013,3.11
2026-07-03T04:45:00+00:00,MAGMAUSDT,B,0.04679,3.22
2026-07-03T04:45:00+00:00,TLMUSDT,B,0.12958,10.64
2026-07-03T04:45:00+00:00,USUSDT,A,-0.04451,7.41
2026-07-03T05:00:00+00:00,AKEUSDT,A,-0.01112,6.85
2026-07-03T06:15:00+00:00,ATOMUSDT,B,0.00894,3.14
2026-07-03T06:15:00+00:00,VANRYUSDT,B,0.03103,36.53
2026-07-03T07:15:00+00:00,AKEUSDT,B,0.04797,7.08
2026-07-03T07:15:00+00:00,VANRYUSDT,A,-0.03171,4.98
2026-07-03T07:30:00+00:00,KITEUSDT,B,0.028,3.7
2026-07-03T08:00:00+00:00,TIAUSDT,B,0.01404,11.9
2026-07-03T08:15:00+00:00,USUSDT,B,0.05259,3.19
2026-07-03T08:30:00+00:00,PENGUUSDT,B,0.02433,5.42
2026-07-03T09:30:00+00:00,TLMUSDT,B,0.01708,3.6
2026-07-03T09:45:00+00:00,FARTCOINUSDT,B,0.01416,3.0
2026-07-03T10:15:00+00:00,TLMUSDT,A,-0.05717,6.17
2026-07-03T10:30:00+00:00,MAGMAUSDT,A,-0.04598,6.13
2026-07-03T11:00:00+00:00,ATOMUSDT,B,0.00629,6.92
2026-07-03T11:00:00+00:00,FETUSDT,B,0.0016,3.68
2026-07-03T11:00:00+00:00,MAGMAUSDT,B,0.01909,3.55
2026-07-03T11:15:00+00:00,AKEUSDT,B,0.00124,6.89
2026-07-03T12:00:00+00:00,KITEUSDT,A,-0.02623,6.17
2026-07-03T12:00:00+00:00,TIAUSDT,B,0.02671,5.79
2026-07-03T13:00:00+00:00,AKEUSDT,A,-0.0175,42.3
2026-07-03T13:00:00+00:00,ETHFIUSDT,B,0.01644,8.11
2026-07-03T14:15:00+00:00,AAVEUSDT,B,0.01842,3.61
2026-07-03T14:15:00+00:00,WLFIUSDT,A,-0.00685,3.43
2026-07-03T15:00:00+00:00,ETHFIUSDT,A,-0.02159,7.82
2026-07-03T15:00:00+00:00,LDOUSDT,B,0.00409,4.28
2026-07-03T15:00:00+00:00,VANRYUSDT,B,0.03673,27.39
2026-07-03T15:15:00+00:00,1000BONKUSDT,B,0.00685,6.09
2026-07-03T15:15:00+00:00,VANRYUSDT,A,-0.00942,6.18
2026-07-03T15:30:00+00:00,MORPHOUSDT,B,0.00066,3.67
2026-07-03T15:45:00+00:00,PUMPUSDT,A,-0.02638,4.66
2026-07-03T16:00:00+00:00,AKEUSDT,B,0.00691,5.51
2026-07-03T16:15:00+00:00,AEROUSDT,A,-0.0131,4.57
2026-07-03T16:15:00+00:00,MAGMAUSDT,B,0.04472,3.31
2026-07-03T16:45:00+00:00,FARTCOINUSDT,A,-0.01302,3.83
2026-07-03T17:00:00+00:00,ADAUSDT,B,0.01034,3.93
2026-07-03T19:15:00+00:00,TLMUSDT,B,0.10015,5.76
2026-07-03T20:00:00+00:00,ETHFIUSDT,B,0.00931,3.43
2026-07-03T20:15:00+00:00,1000PEPEUSDT,B,0.02582,4.36
2026-07-03T20:15:00+00:00,APTUSDT,B,0.0115,3.26
2026-07-03T20:15:00+00:00,MAGMAUSDT,B,0.02394,7.36
2026-07-03T21:00:00+00:00,AKEUSDT,A,-0.0676,9.35
2026-07-03T21:30:00+00:00,1000BONKUSDT,B,0.0127,4.39
2026-07-03T21:45:00+00:00,AKEUSDT,B,0.0178,16.68
2026-07-03T22:00:00+00:00,1000BONKUSDT,A,-0.01111,5.55
2026-07-03T22:00:00+00:00,1000SHIBUSDT,A,-0.01317,4.27
2026-07-03T22:00:00+00:00,TLMUSDT,A,-0.05668,9.85
2026-07-03T23:15:00+00:00,TLMUSDT,B,0.03672,7.48
2026-07-04T00:00:00+00:00,MAGMAUSDT,A,-0.04629,5.02
2026-07-04T01:15:00+00:00,KITEUSDT,B,0.00529,3.02
2026-07-04T01:45:00+00:00,MAGMAUSDT,B,0.03048,3.11
2026-07-04T02:00:00+00:00,1000BONKUSDT,B,0.00432,3.27
2026-07-04T02:15:00+00:00,ALGOUSDT,B,0.02217,3.47
2026-07-04T03:30:00+00:00,FARTCOINUSDT,A,-0.01336,3.19
2026-07-04T04:00:00+00:00,JUPUSDT,A,-0.015,4.69
2026-07-04T04:15:00+00:00,MAGMAUSDT,A,-0.03538,4.86
2026-07-04T04:30:00+00:00,TLMUSDT,B,0.01282,3.31
2026-07-04T05:15:00+00:00,KITEUSDT,B,0.00261,3.19
2026-07-04T05:30:00+00:00,PENGUUSDT,B,0.01186,4.11
2026-07-04T06:15:00+00:00,LABUSDT,B,0.08714,4.11
2026-07-04T07:15:00+00:00,AKEUSDT,A,-0.05054,4.59
2026-07-04T07:15:00+00:00,ETHFIUSDT,B,0.0089,3.28
2026-07-04T08:00:00+00:00,TIAUSDT,A,-0.01445,9.16
2026-07-04T08:15:00+00:00,KAITOUSDT,A,-0.01141,5.24
2026-07-04T08:30:00+00:00,AKEUSDT,B,0.01492,22.35
2026-07-04T08:30:00+00:00,KAITOUSDT,B,0.01253,4.16
2026-07-04T09:15:00+00:00,1000BONKUSDT,B,0.0027,3.38
2026-07-04T09:30:00+00:00,TLMUSDT,B,0.142,10.79
2026-07-04T09:45:00+00:00,HBARUSDT,B,0.01902,13.33
2026-07-04T10:15:00+00:00,LABUSDT,A,-0.05495,4.41
2026-07-04T10:45:00+00:00,ETCUSDT,B,0.00874,6.75
2026-07-04T11:30:00+00:00,ETHFIUSDT,A,-0.00878,7.09
2026-07-04T12:00:00+00:00,ETHFIUSDT,B,0.02734,8.63
2026-07-04T12:00:00+00:00,LABUSDT,B,0.13839,16.26
2026-07-04T12:00:00+00:00,TLMUSDT,A,-0.04884,7.94
2026-07-04T12:15:00+00:00,DEXEUSDT,B,0.05501,5.33
2026-07-04T12:15:00+00:00,VANRYUSDT,B,0.03654,5.01
2026-07-04T12:30:00+00:00,EPICUSDT,B,0.01429,3.06
2026-07-04T13:15:00+00:00,AKEUSDT,B,0.04187,12.62
2026-07-04T13:15:00+00:00,LITUSDT,B,0.00121,3.14
2026-07-04T13:30:00+00:00,GWEIUSDT,A,-0.11626,6.18
2026-07-04T13:30:00+00:00,TLMUSDT,B,0.01305,3.79
2026-07-04T14:15:00+00:00,LDOUSDT,B,0.00603,6.69
2026-07-04T14:15:00+00:00,PENDLEUSDT,B,0.00742,4.76
2026-07-04T14:45:00+00:00,ADAUSDT,B,0.0132,5.64
2026-07-04T15:00:00+00:00,PENGUUSDT,B,0.00793,3.64
2026-07-04T15:15:00+00:00,MAGMAUSDT,A,-0.04193,6.11
2026-07-04T15:45:00+00:00,1000BONKUSDT,B,0.00807,4.86
2026-07-04T15:45:00+00:00,KITEUSDT,B,0.01506,3.83
2026-07-04T16:00:00+00:00,GWEIUSDT,B,0.02079,3.61
2026-07-04T16:00:00+00:00,LABUSDT,B,0.02267,5.79
2026-07-04T16:15:00+00:00,ETHFIUSDT,B,0.00429,3.12
2026-07-04T16:15:00+00:00,VANRYUSDT,A,-0.04789,128.15
2026-07-04T16:30:00+00:00,ADAUSDT,A,-0.01975,7.55
2026-07-04T16:30:00+00:00,AKEUSDT,A,-0.06112,10.79
2026-07-04T16:30:00+00:00,CRVUSDT,B,0.00279,4.85
2026-07-04T16:30:00+00:00,EIGENUSDT,B,0.01956,4.19
2026-07-04T16:45:00+00:00,LABUSDT,A,-0.11484,13.05
2026-07-04T17:00:00+00:00,1000BONKUSDT,A,-0.01256,5.31
2026-07-04T17:15:00+00:00,HEIUSDT,B,0.03929,5.27
2026-07-04T17:15:00+00:00,VANRYUSDT,B,0.04797,64.59
2026-07-04T17:30:00+00:00,ETHFIUSDT,A,-0.02295,8.41
2026-07-04T20:30:00+00:00,VANRYUSDT,A,-0.04071,78.66
2026-07-04T20:45:00+00:00,HBARUSDT,B,0.01192,4.33
2026-07-04T21:45:00+00:00,VANRYUSDT,B,0.00113,31.75
2026-07-04T22:30:00+00:00,LABUSDT,A,-0.07013,6.08
2026-07-04T23:00:00+00:00,SLXUSDT,B,0.09175,3.6
2026-07-04T23:45:00+00:00,1000BONKUSDT,A,-0.01083,4.26
2026-07-05T00:00:00+00:00,HBARUSDT,A,-0.00777,5.85
2026-07-05T00:00:00+00:00,VVVUSDT,A,-0.0163,3.85
2026-07-05T00:30:00+00:00,ADAUSDT,B,0.00156,3.96
2026-07-05T01:00:00+00:00,ALGOUSDT,B,0.01438,4.01
2026-07-05T01:00:00+00:00,VANRYUSDT,A,-0.04656,4.14
2026-07-05T01:30:00+00:00,ETHFIUSDT,B,0.0168,3.14
2026-07-05T02:15:00+00:00,1000BONKUSDT,B,0.02012,7.89
2026-07-05T03:00:00+00:00,VANRYUSDT,B,0.07495,6.76
2026-07-05T05:15:00+00:00,LABUSDT,B,0.0621,5.34
2026-07-05T06:15:00+00:00,VANRYUSDT,A,-0.02849,6.62
2026-07-05T07:00:00+00:00,VANRYUSDT,B,0.01892,4.18
2026-07-05T07:30:00+00:00,KAITOUSDT,B,0.00603,4.0
2026-07-05T07:45:00+00:00,ETHFIUSDT,B,0.00513,4.2
2026-07-05T07:45:00+00:00,KAITOUSDT,A,-0.01265,10.2
2026-07-05T09:00:00+00:00,EPICUSDT,A,-0.07927,3.91
2026-07-05T09:00:00+00:00,TLMUSDT,B,0.10195,4.59
2026-07-05T10:00:00+00:00,EPICUSDT,B,0.01129,4.83
2026-07-05T10:15:00+00:00,ATOMUSDT,B,0.00129,4.75
2026-07-05T10:30:00+00:00,PENDLEUSDT,A,-0.0209,5.42
2026-07-05T11:00:00+00:00,VANRYUSDT,B,0.00388,3.46
2026-07-05T12:00:00+00:00,WLFIUSDT,B,0.01041,4.4
2026-07-05T12:15:00+00:00,BNBUSDT,B,0.01088,3.16
2026-07-05T12:30:00+00:00,TRXUSDT,B,0.00318,5.44
2026-07-05T13:00:00+00:00,VANRYUSDT,A,-0.02896,21.68
2026-07-05T14:00:00+00:00,EPICUSDT,A,-0.03312,4.0
2026-07-05T14:45:00+00:00,TLMUSDT,B,0.05306,3.08
2026-07-05T15:00:00+00:00,EPICUSDT,B,0.02432,4.61
2026-07-05T15:00:00+00:00,VANRYUSDT,B,0.01506,10.21
2026-07-05T15:15:00+00:00,PUMPUSDT,B,0.01816,8.96
2026-07-05T15:45:00+00:00,LITUSDT,B,0.01953,4.34
2026-07-05T16:00:00+00:00,KAITOUSDT,B,0.00281,7.7
2026-07-05T16:30:00+00:00,LITUSDT,A,-0.021,3.77
2026-07-05T17:30:00+00:00,1000BONKUSDT,A,-0.01476,6.94
2026-07-05T17:30:00+00:00,VANRYUSDT,A,-0.03761,6.45
2026-07-05T18:45:00+00:00,TLMUSDT,B,0.01715,4.79
2026-07-05T19:00:00+00:00,VANRYUSDT,B,0.00387,4.48
2026-07-05T19:15:00+00:00,BCHUSDT,B,0.01968,3.21
2026-07-05T20:00:00+00:00,KAITOUSDT,A,-0.01399,11.56
2026-07-05T21:00:00+00:00,EPICUSDT,B,0.05406,3.3
2026-07-05T22:00:00+00:00,NATGASUSDT,A,-0.00771,4.52
