utc_iso,hour_utc,hour_kst,symbol,rel_spread
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SAND,0.00199800
2026-09-02T02:20:41.408521+00:00,2,11,KRW-PEPE,0.00209864
2026-09-02T02:20:41.408521+00:00,2,11,KRW-POL,0.00803213
2026-09-02T02:20:41.408521+00:00,2,11,KRW-STX,0.00286123
2026-09-02T02:20:41.408521+00:00,2,11,KRW-IRYS,0.00539084
2026-09-02T02:20:41.408521+00:00,2,11,KRW-AXS,0.00158604
2026-09-02T02:20:41.408521+00:00,2,11,KRW-TAO,0.00199468
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ALGO,0.00823045
2026-09-02T02:20:41.408521+00:00,2,11,KRW-JTO,0.00344828
2026-09-02T02:20:41.408521+00:00,2,11,KRW-CC,0.00638978
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BIRB,0.00253807
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ME,0.00119261
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SEI,0.00312012
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ENS,0.00260586
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ZRO,0.00501253
2026-09-02T02:20:41.408521+00:00,2,11,KRW-TRUMP,0.00096790
2026-09-02T02:20:41.408521+00:00,2,11,KRW-XEC,0.00317628
2026-09-02T02:20:41.408521+00:00,2,11,KRW-RVN,0.00514139
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ZAMA,0.00293255
2026-09-02T02:20:41.408521+00:00,2,11,KRW-GEOD,0.00340716
2026-09-02T02:20:41.408521+00:00,2,11,KRW-AKT,0.00586510
2026-09-02T02:20:41.408521+00:00,2,11,KRW-FIL,0.00282885
2026-09-02T02:20:41.408521+00:00,2,11,KRW-APT,0.00267023
2026-09-02T02:20:41.408521+00:00,2,11,KRW-DRV,0.00514139
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ID,0.00221976
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SOON,0.00790514
2026-09-02T02:20:41.408521+00:00,2,11,KRW-O,0.00529101
2026-09-02T02:20:41.408521+00:00,2,11,KRW-AVNT,0.00722022
2026-09-02T02:20:41.408521+00:00,2,11,KRW-TREE,0.00183993
2026-09-02T02:20:41.408521+00:00,2,11,KRW-KITE,0.01169591
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BLEND,0.00232019
2026-09-02T02:20:41.408521+00:00,2,11,KRW-MANTRA,0.00161943
2026-09-02T02:20:41.408521+00:00,2,11,KRW-CFG,0.00647249
2026-09-02T02:20:41.408521+00:00,2,11,KRW-GAS,0.00240385
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BERA,0.00408998
2026-09-02T02:20:41.408521+00:00,2,11,KRW-MEGA,0.00392927
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SOPH,0.00132538
2026-09-02T02:20:41.408521+00:00,2,11,KRW-UP2,0.00141543
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ZORA,0.00975610
2026-09-02T02:20:41.408521+00:00,2,11,KRW-OPG,0.00738007
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BSV,0.00232504
2026-09-02T02:20:41.408521+00:00,2,11,KRW-HYPER,0.00113186
2026-09-02T02:20:41.408521+00:00,2,11,KRW-TRAC,0.00902935
2026-09-02T02:20:41.408521+00:00,2,11,KRW-IN,0.00441501
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ATH,0.00475059
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ETHFI,0.00260417
2026-09-02T02:20:41.408521+00:00,2,11,KRW-MON,0.00280505
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ZIL,0.00287770
2026-09-02T02:20:41.408521+00:00,2,11,KRW-B3,0.00160385
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ELSA,0.00484262
2026-09-02T02:20:41.408521+00:00,2,11,KRW-JUP,0.00344234
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SIGN,0.00803213
2026-09-02T02:20:41.408521+00:00,2,11,KRW-FLOCK,0.00212993
2026-09-02T02:20:41.408521+00:00,2,11,KRW-DEEP,0.00506329
2026-09-02T02:20:41.408521+00:00,2,11,KRW-G,0.00196271
2026-09-02T02:20:41.408521+00:00,2,11,KRW-INJ,0.00575895
2026-09-02T02:20:41.408521+00:00,2,11,KRW-VVV,0.00355872
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BIGTIME,0.00107701
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BIO,0.00571429
2026-09-02T02:20:41.408521+00:00,2,11,KRW-RENDER,0.00206292
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BARD,0.00579710
2026-09-02T02:20:41.408521+00:00,2,11,KRW-CHZ,0.00544959
2026-09-02T02:20:41.408521+00:00,2,11,KRW-LSK,0.00732601
2026-09-02T02:20:41.408521+00:00,2,11,KRW-CRO,0.00132890
2026-09-02T02:20:41.408521+00:00,2,11,KRW-VANA,0.00082001
2026-09-02T02:20:41.408521+00:00,2,11,KRW-LAYER,0.00210748
2026-09-02T02:20:41.408521+00:00,2,11,KRW-RED,0.00643087
2026-09-02T02:20:41.408521+00:00,2,11,KRW-DOT,0.00166389
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ATOM,0.00248571
2026-09-02T02:20:41.408521+00:00,2,11,KRW-DOOD,0.00530504
2026-09-02T02:20:41.408521+00:00,2,11,KRW-XAUT,0.00067499
2026-09-02T02:20:41.408521+00:00,2,11,KRW-BORA,0.00333890
2026-09-02T02:20:41.408521+00:00,2,11,KRW-AWE,0.00353982
2026-09-02T02:20:41.408521+00:00,2,11,KRW-WAVES,0.00666667
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ZKP,0.00330579
2026-09-02T02:20:41.408521+00:00,2,11,KRW-EDGE,0.00523286
2026-09-02T02:20:41.408521+00:00,2,11,KRW-ELF,0.00453515
2026-09-02T02:20:41.408521+00:00,2,11,KRW-AI,0.00754717
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SNT,0.00340329
2026-09-02T02:20:41.408521+00:00,2,11,KRW-OPEN,0.01169591
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SKR,0.00344234
2026-09-02T02:20:41.408521+00:00,2,11,KRW-MET2,0.00382409
2026-09-02T02:20:41.408521+00:00,2,11,KRW-FF,0.00732601
2026-09-02T02:20:41.408521+00:00,2,11,KRW-KAT,0.00163800
2026-09-02T02:20:41.408521+00:00,2,11,KRW-W,0.00754717
2026-09-02T02:20:41.408521+00:00,2,11,KRW-PENDLE,0.00202963
2026-09-02T02:20:41.408521+00:00,2,11,KRW-SPK,0.00359066
2026-09-02T02:20:41.408521+00:00,2,11,KRW-PYTH,0.00278164
2026-09-02T02:20:41.408521+00:00,2,11,KRW-STEEM,0.00169635
2026-09-02T02:20:41.408521+00:00,2,11,KRW-COW,0.00586510
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SHIB,0.00142146
2026-09-02T02:21:44.158155+00:00,2,11,KRW-KAITO,0.00241255
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SUI,0.00202224
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MMT,0.00461894
2026-09-02T02:21:44.158155+00:00,2,11,KRW-LINK,0.00130208
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PUMP,0.00343643
2026-09-02T02:21:44.158155+00:00,2,11,KRW-NEAR,0.00039147
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ZBT,0.00888889
2026-09-02T02:21:44.158155+00:00,2,11,KRW-LA,0.00106781
2026-09-02T02:21:44.158155+00:00,2,11,KRW-CHIP,0.00332226
2026-09-02T02:21:44.158155+00:00,2,11,KRW-QUID,0.00112803
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PENGU,0.00873362
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AVAX,0.00101420
2026-09-02T02:21:44.158155+00:00,2,11,KRW-VIRTUAL,0.00213675
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MOVE,0.00873362
2026-09-02T02:21:44.158155+00:00,2,11,KRW-UNI,0.00182871
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PIEVERSE,0.00208841
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PRL,0.00493827
2026-09-02T02:21:44.158155+00:00,2,11,KRW-HBAR,0.00985222
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ONT,0.00273598
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ENSO,0.00254561
2026-09-02T02:21:44.158155+00:00,2,11,KRW-XPL,0.00888889
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SAHARA,0.00881057
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AAVE,0.00171380
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ARX,0.00586510
2026-09-02T02:21:44.158155+00:00,2,11,KRW-TRX,0.00225479
2026-09-02T02:21:44.158155+00:00,2,11,KRW-HOLO,0.00234192
2026-09-02T02:21:44.158155+00:00,2,11,KRW-WLFI,0.00255102
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BCH,0.00147558
2026-09-02T02:21:44.158155+00:00,2,11,KRW-DATA,0.00372439
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PLUME,0.00514139
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ARB,0.00660066
2026-09-02T02:21:44.158155+00:00,2,11,KRW-STORJ,0.00136893
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BONK,0.00171086
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ETC,0.00252334
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ESP,0.00888889
2026-09-02T02:21:44.158155+00:00,2,11,KRW-0G,0.00389864
2026-09-02T02:21:44.158155+00:00,2,11,KRW-META2,0.00484932
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BSB,0.00682594
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ERA,0.00250941
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MIRA,0.00159617
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SAND,0.00199800
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PEPE,0.00209424
2026-09-02T02:21:44.158155+00:00,2,11,KRW-POL,0.00803213
2026-09-02T02:21:44.158155+00:00,2,11,KRW-STX,0.00286123
2026-09-02T02:21:44.158155+00:00,2,11,KRW-IRYS,0.00539084
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AXS,0.00158604
2026-09-02T02:21:44.158155+00:00,2,11,KRW-TAO,0.00199468
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ALGO,0.00823045
2026-09-02T02:21:44.158155+00:00,2,11,KRW-JTO,0.00172265
2026-09-02T02:21:44.158155+00:00,2,11,KRW-CC,0.00638978
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BIRB,0.00253807
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ME,0.00119261
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SEI,0.00155885
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ENS,0.00195249
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ZRO,0.00357782
2026-09-02T02:21:44.158155+00:00,2,11,KRW-TRUMP,0.00096665
2026-09-02T02:21:44.158155+00:00,2,11,KRW-XEC,0.00316957
2026-09-02T02:21:44.158155+00:00,2,11,KRW-RVN,0.00514139
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ZAMA,0.00293255
2026-09-02T02:21:44.158155+00:00,2,11,KRW-GEOD,0.00339559
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AKT,0.00146306
2026-09-02T02:21:44.158155+00:00,2,11,KRW-FIL,0.00094384
2026-09-02T02:21:44.158155+00:00,2,11,KRW-APT,0.00399734
2026-09-02T02:21:44.158155+00:00,2,11,KRW-DRV,0.00514139
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ID,0.00444444
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SOON,0.00790514
2026-09-02T02:21:44.158155+00:00,2,11,KRW-O,0.00132714
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AVNT,0.00716846
2026-09-02T02:21:44.158155+00:00,2,11,KRW-TREE,0.00550964
2026-09-02T02:21:44.158155+00:00,2,11,KRW-KITE,0.00586510
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BLEND,0.00232019
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MANTRA,0.00161943
2026-09-02T02:21:44.158155+00:00,2,11,KRW-CFG,0.00643087
2026-09-02T02:21:44.158155+00:00,2,11,KRW-GAS,0.00240240
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BERA,0.00408998
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MEGA,0.00588813
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SOPH,0.00132714
2026-09-02T02:21:44.158155+00:00,2,11,KRW-UP2,0.00141543
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ZORA,0.00966184
2026-09-02T02:21:44.158155+00:00,2,11,KRW-OPG,0.00738007
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BSV,0.00232504
2026-09-02T02:21:44.158155+00:00,2,11,KRW-HYPER,0.00113186
2026-09-02T02:21:44.158155+00:00,2,11,KRW-TRAC,0.01129944
2026-09-02T02:21:44.158155+00:00,2,11,KRW-IN,0.00220507
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ATH,0.00158103
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ETHFI,0.00390879
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MON,0.00280505
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ZIL,0.00865801
2026-09-02T02:21:44.158155+00:00,2,11,KRW-B3,0.00160385
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ELSA,0.00484262
2026-09-02T02:21:44.158155+00:00,2,11,KRW-JUP,0.00344234
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SIGN,0.00803213
2026-09-02T02:21:44.158155+00:00,2,11,KRW-FLOCK,0.00212993
2026-09-02T02:21:44.158155+00:00,2,11,KRW-DEEP,0.01010101
2026-09-02T02:21:44.158155+00:00,2,11,KRW-G,0.00391389
2026-09-02T02:21:44.158155+00:00,2,11,KRW-INJ,0.00493421
2026-09-02T02:21:44.158155+00:00,2,11,KRW-VVV,0.00311319
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BIGTIME,0.00321716
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BIO,0.00571429
2026-09-02T02:21:44.158155+00:00,2,11,KRW-RENDER,0.00154520
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BARD,0.01162791
2026-09-02T02:21:44.158155+00:00,2,11,KRW-CHZ,0.00544959
2026-09-02T02:21:44.158155+00:00,2,11,KRW-LSK,0.00732601
2026-09-02T02:21:44.158155+00:00,2,11,KRW-CRO,0.00265604
2026-09-02T02:21:44.158155+00:00,2,11,KRW-VANA,0.00163934
2026-09-02T02:21:44.158155+00:00,2,11,KRW-LAYER,0.00210748
2026-09-02T02:21:44.158155+00:00,2,11,KRW-RED,0.00643087
2026-09-02T02:21:44.158155+00:00,2,11,KRW-DOT,0.00248859
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ATOM,0.00198906
2026-09-02T02:21:44.158155+00:00,2,11,KRW-DOOD,0.00530504
2026-09-02T02:21:44.158155+00:00,2,11,KRW-XAUT,0.00016871
2026-09-02T02:21:44.158155+00:00,2,11,KRW-BORA,0.00333890
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AWE,0.00117994
2026-09-02T02:21:44.158155+00:00,2,11,KRW-WAVES,0.00333890
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ZKP,0.00330579
2026-09-02T02:21:44.158155+00:00,2,11,KRW-EDGE,0.00523286
2026-09-02T02:21:44.158155+00:00,2,11,KRW-ELF,0.00453515
2026-09-02T02:21:44.158155+00:00,2,11,KRW-AI,0.00754717
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SNT,0.00340329
2026-09-02T02:21:44.158155+00:00,2,11,KRW-OPEN,0.00583090
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SKR,0.00694444
2026-09-02T02:21:44.158155+00:00,2,11,KRW-MET2,0.00380952
2026-09-02T02:21:44.158155+00:00,2,11,KRW-FF,0.00732601
2026-09-02T02:21:44.158155+00:00,2,11,KRW-KAT,0.00327332
2026-09-02T02:21:44.158155+00:00,2,11,KRW-W,0.00754717
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PENDLE,0.00202799
2026-09-02T02:21:44.158155+00:00,2,11,KRW-SPK,0.00359066
2026-09-02T02:21:44.158155+00:00,2,11,KRW-PYTH,0.00417537
2026-09-02T02:21:44.158155+00:00,2,11,KRW-STEEM,0.00509771
2026-09-02T02:21:44.158155+00:00,2,11,KRW-COW,0.00586510
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SHIB,0.00142146
2026-09-02T02:22:46.850749+00:00,2,11,KRW-KAITO,0.00241255
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SUI,0.00101061
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MMT,0.00461894
2026-09-02T02:22:46.850749+00:00,2,11,KRW-LINK,0.00065083
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PUMP,0.00172265
2026-09-02T02:22:46.850749+00:00,2,11,KRW-NEAR,0.00078278
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ZBT,0.00888889
2026-09-02T02:22:46.850749+00:00,2,11,KRW-LA,0.00107239
2026-09-02T02:22:46.850749+00:00,2,11,KRW-CHIP,0.00332779
2026-09-02T02:22:46.850749+00:00,2,11,KRW-QUID,0.00112803
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PENGU,0.00873362
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AVAX,0.00050723
2026-09-02T02:22:46.850749+00:00,2,11,KRW-VIRTUAL,0.00320684
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MOVE,0.00873362
2026-09-02T02:22:46.850749+00:00,2,11,KRW-UNI,0.00122549
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PIEVERSE,0.00208406
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PRL,0.00493827
2026-09-02T02:22:46.850749+00:00,2,11,KRW-HBAR,0.00985222
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ONT,0.00273598
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ENSO,0.00169779
2026-09-02T02:22:46.850749+00:00,2,11,KRW-XPL,0.00888889
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SAHARA,0.00881057
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AAVE,0.00114286
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ARX,0.00586510
2026-09-02T02:22:46.850749+00:00,2,11,KRW-TRX,0.00225479
2026-09-02T02:22:46.850749+00:00,2,11,KRW-HOLO,0.00468384
2026-09-02T02:22:46.850749+00:00,2,11,KRW-WLFI,0.00255102
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BCH,0.00147689
2026-09-02T02:22:46.850749+00:00,2,11,KRW-DATA,0.00373832
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PLUME,0.00514139
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ARB,0.00655738
2026-09-02T02:22:46.850749+00:00,2,11,KRW-STORJ,0.00135227
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BONK,0.00170213
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ETC,0.00252334
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ESP,0.00888889
2026-09-02T02:22:46.850749+00:00,2,11,KRW-0G,0.00389864
2026-09-02T02:22:46.850749+00:00,2,11,KRW-META2,0.00484932
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BSB,0.00682594
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ERA,0.00376176
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MIRA,0.00159109
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SAND,0.00199800
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PEPE,0.00208986
2026-09-02T02:22:46.850749+00:00,2,11,KRW-POL,0.00803213
2026-09-02T02:22:46.850749+00:00,2,11,KRW-STX,0.00574713
2026-09-02T02:22:46.850749+00:00,2,11,KRW-IRYS,0.00539084
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AXS,0.00158604
2026-09-02T02:22:46.850749+00:00,2,11,KRW-TAO,0.00298954
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ALGO,0.00823045
2026-09-02T02:22:46.850749+00:00,2,11,KRW-JTO,0.00171969
2026-09-02T02:22:46.850749+00:00,2,11,KRW-CC,0.00638978
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BIRB,0.00126984
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ME,0.00119261
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SEI,0.00311526
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ENS,0.00065125
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ZRO,0.00214516
2026-09-02T02:22:46.850749+00:00,2,11,KRW-TRUMP,0.00064620
2026-09-02T02:22:46.850749+00:00,2,11,KRW-XEC,0.00316957
2026-09-02T02:22:46.850749+00:00,2,11,KRW-RVN,0.00514139
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ZAMA,0.00293255
2026-09-02T02:22:46.850749+00:00,2,11,KRW-GEOD,0.00339559
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AKT,0.00146306
2026-09-02T02:22:46.850749+00:00,2,11,KRW-FIL,0.00283688
2026-09-02T02:22:46.850749+00:00,2,11,KRW-APT,0.00266667
2026-09-02T02:22:46.850749+00:00,2,11,KRW-DRV,0.00514139
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ID,0.00222469
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SOON,0.00790514
2026-09-02T02:22:46.850749+00:00,2,11,KRW-O,0.00132714
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AVNT,0.00716846
2026-09-02T02:22:46.850749+00:00,2,11,KRW-TREE,0.00367647
2026-09-02T02:22:46.850749+00:00,2,11,KRW-KITE,0.00586510
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BLEND,0.00464037
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MANTRA,0.00324675
2026-09-02T02:22:46.850749+00:00,2,11,KRW-CFG,0.00643087
2026-09-02T02:22:46.850749+00:00,2,11,KRW-GAS,0.00240240
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BERA,0.00408998
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MEGA,0.00392157
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SOPH,0.00266312
2026-09-02T02:22:46.850749+00:00,2,11,KRW-UP2,0.00141543
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ZORA,0.00966184
2026-09-02T02:22:46.850749+00:00,2,11,KRW-OPG,0.00738007
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BSV,0.00232504
2026-09-02T02:22:46.850749+00:00,2,11,KRW-HYPER,0.00113186
2026-09-02T02:22:46.850749+00:00,2,11,KRW-TRAC,0.01129944
2026-09-02T02:22:46.850749+00:00,2,11,KRW-IN,0.00441501
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ATH,0.00158103
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ETHFI,0.00260417
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MON,0.00280505
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ZIL,0.00576369
2026-09-02T02:22:46.850749+00:00,2,11,KRW-B3,0.00160385
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ELSA,0.00321543
2026-09-02T02:22:46.850749+00:00,2,11,KRW-JUP,0.00344234
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SIGN,0.00803213
2026-09-02T02:22:46.850749+00:00,2,11,KRW-FLOCK,0.00212540
2026-09-02T02:22:46.850749+00:00,2,11,KRW-DEEP,0.00503778
2026-09-02T02:22:46.850749+00:00,2,11,KRW-G,0.00391389
2026-09-02T02:22:46.850749+00:00,2,11,KRW-INJ,0.00575421
2026-09-02T02:22:46.850749+00:00,2,11,KRW-VVV,0.00222469
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BIGTIME,0.00214133
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BIO,0.00571429
2026-09-02T02:22:46.850749+00:00,2,11,KRW-RENDER,0.00154520
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BARD,0.00579710
2026-09-02T02:22:46.850749+00:00,2,11,KRW-CHZ,0.00544959
2026-09-02T02:22:46.850749+00:00,2,11,KRW-LSK,0.00732601
2026-09-02T02:22:46.850749+00:00,2,11,KRW-CRO,0.00398671
2026-09-02T02:22:46.850749+00:00,2,11,KRW-VANA,0.00327600
2026-09-02T02:22:46.850749+00:00,2,11,KRW-LAYER,0.00210748
2026-09-02T02:22:46.850749+00:00,2,11,KRW-RED,0.01290323
2026-09-02T02:22:46.850749+00:00,2,11,KRW-DOT,0.00248859
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ATOM,0.00248571
2026-09-02T02:22:46.850749+00:00,2,11,KRW-DOOD,0.00530504
2026-09-02T02:22:46.850749+00:00,2,11,KRW-XAUT,0.00016871
2026-09-02T02:22:46.850749+00:00,2,11,KRW-BORA,0.00333890
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AWE,0.00235849
2026-09-02T02:22:46.850749+00:00,2,11,KRW-WAVES,0.00333890
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ZKP,0.00330579
2026-09-02T02:22:46.850749+00:00,2,11,KRW-EDGE,0.00523286
2026-09-02T02:22:46.850749+00:00,2,11,KRW-ELF,0.00453515
2026-09-02T02:22:46.850749+00:00,2,11,KRW-AI,0.00754717
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SNT,0.00340329
2026-09-02T02:22:46.850749+00:00,2,11,KRW-OPEN,0.00583090
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SKR,0.00347826
2026-09-02T02:22:46.850749+00:00,2,11,KRW-MET2,0.00380952
2026-09-02T02:22:46.850749+00:00,2,11,KRW-FF,0.00732601
2026-09-02T02:22:46.850749+00:00,2,11,KRW-KAT,0.00327332
2026-09-02T02:22:46.850749+00:00,2,11,KRW-W,0.00754717
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PENDLE,0.00162404
2026-09-02T02:22:46.850749+00:00,2,11,KRW-SPK,0.00359066
2026-09-02T02:22:46.850749+00:00,2,11,KRW-PYTH,0.00278552
2026-09-02T02:22:46.850749+00:00,2,11,KRW-STEEM,0.00509771
2026-09-02T02:22:46.850749+00:00,2,11,KRW-COW,0.00586510
2026-09-02T02:23:49.754847+00:00,2,11,KRW-SHIB,0.00142146
2026-09-02T02:23:49.754847+00:00,2,11,KRW-KAITO,0.00241255
2026-09-02T02:23:49.754847+00:00,2,11,KRW-SUI,0.00100959
2026-09-02T02:23:49.754847+00:00,2,11,KRW-MMT,0.00461894
2026-09-02T02:23:49.754847+00:00,2,11,KRW-LINK,0.00065083
2026-09-02T02:23:49.754847+00:00,2,11,KRW-PUMP,0.00344828
2026-09-02T02:23:49.754847+00:00,2,11,KRW-NEAR,0.00078278
2026-09-02T02:23:49.754847+00:00,2,11,KRW-ZBT,0.00888889
2026-09-02T02:23:49.754847+00:00,2,11,KRW-LA,0.00214133
2026-09-02T02:23:49.754847+00:00,2,11,KRW-CHIP,0.00333333
2026-09-02T02:23:49.754847+00:00,2,11,KRW-QUID,0.00225734
2026-09-02T02:23:49.754847+00:00,2,11,KRW-PENGU,0.00873362
