utc,symbol,trigger,ret15,volz
2026-06-28T17:30:00+00:00,KRW-GAS,B,0.01211,4.43
2026-06-28T17:30:00+00:00,KRW-VANA,B,0.03706,33.57
2026-06-28T17:45:00+00:00,KRW-VANA,A,-0.00774,5.97
2026-06-28T19:00:00+00:00,KRW-GAS,A,-0.00786,4.19
2026-06-28T21:45:00+00:00,KRW-CFG,A,-0.01911,7.47
2026-06-28T23:15:00+00:00,KRW-PUMP,B,0.00913,10.42
2026-06-28T23:30:00+00:00,KRW-XEC,B,0.01726,4.57
2026-06-28T23:45:00+00:00,KRW-GAS,A,-0.01048,5.06
2026-06-29T00:00:00+00:00,KRW-BIRB,A,-0.02039,2.21
2026-06-29T00:00:00+00:00,KRW-EDGE,B,0.02878,4.84
2026-06-29T00:00:00+00:00,KRW-ELF,B,0.10881,7.73
2026-06-29T00:00:00+00:00,KRW-ID,B,0.02907,4.22
2026-06-29T00:00:00+00:00,KRW-UP2,B,0.03883,3.97
2026-06-29T00:15:00+00:00,KRW-XEC,A,-0.0184,1.02
2026-06-29T00:30:00+00:00,KRW-AWE,A,-0.01995,6.54
2026-06-29T00:30:00+00:00,KRW-KITE,B,0.01099,3.26
2026-06-29T01:30:00+00:00,KRW-GAS,B,0.03874,23.15
2026-06-29T02:30:00+00:00,KRW-VANA,B,0.01464,7.03
2026-06-29T03:00:00+00:00,KRW-ARB,B,0.0177,6.97
2026-06-29T03:45:00+00:00,KRW-GAS,A,-0.01006,11.13
2026-06-29T04:00:00+00:00,KRW-PRL,B,0.05738,19.21
2026-06-29T04:15:00+00:00,KRW-PRL,A,-0.04264,3.15
2026-06-29T05:15:00+00:00,KRW-ONT,A,-0.00749,6.0
2026-06-29T06:00:00+00:00,KRW-PENGU,B,0.0108,7.15
2026-06-29T07:00:00+00:00,KRW-GAS,B,0.03641,6.59
2026-06-29T08:30:00+00:00,KRW-ELF,B,0.03774,3.95
2026-06-29T08:45:00+00:00,KRW-ELF,A,-0.09273,9.16
2026-06-29T09:15:00+00:00,KRW-PYTH,B,0.01996,5.8
2026-06-29T10:15:00+00:00,KRW-G,B,0.01363,3.9
2026-06-29T10:30:00+00:00,KRW-JUP,B,0.00929,8.02
2026-06-29T11:45:00+00:00,KRW-VANA,B,0.00694,4.43
2026-06-29T12:00:00+00:00,KRW-BONK,B,0.01878,12.57
2026-06-29T12:15:00+00:00,KRW-G,A,-0.02443,5.95
2026-06-29T12:45:00+00:00,KRW-IN,B,0.05085,12.1
2026-06-29T12:45:00+00:00,KRW-VANA,A,-0.03978,59.28
2026-06-29T13:00:00+00:00,KRW-IN,A,-0.03763,25.1
2026-06-29T13:00:00+00:00,KRW-POL,B,0.00926,4.89
2026-06-29T13:15:00+00:00,KRW-ATOM,A,-0.00801,4.58
2026-06-29T13:15:00+00:00,KRW-GAS,A,-0.01004,2.26
2026-06-29T13:30:00+00:00,KRW-PENDLE,A,-0.01177,4.81
2026-06-29T16:15:00+00:00,KRW-XPL,A,-0.01961,4.22
2026-06-29T17:00:00+00:00,KRW-IN,B,0.00529,4.13
2026-06-29T17:15:00+00:00,KRW-RED,B,0.01418,6.27
2026-06-30T00:00:00+00:00,KRW-EDGE,B,0.08527,3.84
2026-06-30T00:00:00+00:00,KRW-GAS,B,0.03444,16.46
2026-06-30T00:15:00+00:00,KRW-VANA,B,0.00401,4.68
2026-06-30T00:30:00+00:00,KRW-0G,A,-0.01238,3.96
2026-06-30T00:30:00+00:00,KRW-GAS,A,-0.01955,20.67
2026-06-30T00:30:00+00:00,KRW-VANA,A,-0.01599,2.38
2026-06-30T00:30:00+00:00,KRW-XEC,A,-0.01533,0.71
2026-06-30T00:45:00+00:00,KRW-ONT,B,0.01056,6.69
2026-06-30T01:45:00+00:00,KRW-ONT,A,-0.01017,7.99
2026-06-30T02:00:00+00:00,KRW-KAITO,B,0.0066,4.43
2026-06-30T02:45:00+00:00,KRW-STEEM,B,0.0206,3.65
2026-06-30T03:00:00+00:00,KRW-STEEM,A,-0.03416,2.16
2026-06-30T04:30:00+00:00,KRW-VANA,A,-0.00973,1.72
2026-06-30T04:45:00+00:00,KRW-GAS,B,0.00573,3.13
2026-06-30T05:00:00+00:00,KRW-HYPER,A,-0.016,5.09
2026-06-30T05:30:00+00:00,KRW-GAS,A,-0.02623,4.38
2026-06-30T08:00:00+00:00,KRW-ONT,A,-0.01043,1.52
2026-06-30T08:30:00+00:00,KRW-RED,A,-0.02158,6.08
2026-06-30T10:00:00+00:00,KRW-CC,A,-0.02347,6.21
2026-06-30T10:45:00+00:00,KRW-BIGTIME,A,-0.01709,4.19
2026-06-30T11:00:00+00:00,KRW-STEEM,B,0.03492,3.4
2026-06-30T11:30:00+00:00,KRW-STEEM,A,-0.06383,4.86
2026-06-30T11:45:00+00:00,KRW-IN,B,0.00515,3.05
2026-06-30T13:00:00+00:00,KRW-COW,B,0.00452,5.57
2026-06-30T13:00:00+00:00,KRW-PYTH,B,0.11338,28.87
2026-06-30T13:15:00+00:00,KRW-COW,A,-0.00901,20.76
2026-06-30T13:15:00+00:00,KRW-ESP,B,0.03636,9.25
2026-06-30T13:30:00+00:00,KRW-PYTH,A,-0.04348,14.19
2026-06-30T14:00:00+00:00,KRW-JUP,B,0.00317,3.78
2026-06-30T14:15:00+00:00,KRW-SKR,A,-0.0146,2.48
2026-06-30T14:30:00+00:00,KRW-XAUT,B,0.00016,4.51
2026-06-30T14:30:00+00:00,KRW-ZBT,B,0.01754,4.22
2026-06-30T15:15:00+00:00,KRW-ESP,A,-0.02362,15.66
2026-06-30T15:15:00+00:00,KRW-IN,A,-0.05242,19.4
2026-06-30T15:15:00+00:00,KRW-SOON,B,0.00794,3.23
2026-06-30T18:30:00+00:00,KRW-IN,B,0.05755,8.19
2026-06-30T19:30:00+00:00,KRW-IN,A,-0.04098,11.37
2026-06-30T20:45:00+00:00,KRW-WLFI,A,-0.01474,7.72
2026-06-30T22:30:00+00:00,KRW-HBAR,B,0.00943,3.01
2026-06-30T23:00:00+00:00,KRW-IN,B,0.01905,5.85
2026-07-01T00:00:00+00:00,KRW-BSV,B,0.0338,5.73
2026-07-01T00:00:00+00:00,KRW-IN,A,-0.0283,10.5
2026-07-01T00:00:00+00:00,KRW-LA,B,0.05148,10.42
2026-07-01T00:00:00+00:00,KRW-TREE,B,0.01135,10.53
2026-07-01T00:15:00+00:00,KRW-ME,B,0.0171,9.99
2026-07-01T00:30:00+00:00,KRW-ARB,B,0.0087,3.19
2026-07-01T01:00:00+00:00,KRW-BONK,A,-0.01435,5.09
2026-07-01T01:00:00+00:00,KRW-ONT,A,-0.02329,3.2
2026-07-01T02:30:00+00:00,KRW-DOT,B,0.00079,4.03
2026-07-01T04:00:00+00:00,KRW-BSV,A,-0.01446,1.63
2026-07-01T05:30:00+00:00,KRW-G,B,0.07143,3.72
2026-07-01T06:30:00+00:00,KRW-CFG,A,-0.0173,7.41
2026-07-01T06:45:00+00:00,KRW-PEPE,A,-0.01146,5.74
2026-07-01T07:45:00+00:00,KRW-BSV,B,0.04065,10.44
2026-07-01T08:00:00+00:00,KRW-BSV,A,-0.01176,3.31
2026-07-01T08:30:00+00:00,KRW-ZBT,B,0.00995,4.61
2026-07-01T08:45:00+00:00,KRW-JUP,B,0.01734,4.02
2026-07-01T11:15:00+00:00,KRW-ZBT,A,-0.0137,9.16
2026-07-01T12:00:00+00:00,KRW-BSV,B,0.00234,5.01
2026-07-01T12:45:00+00:00,KRW-JUP,B,0.01681,4.0
2026-07-01T13:00:00+00:00,KRW-ZBT,B,0.0137,4.17
2026-07-01T13:30:00+00:00,KRW-BONK,B,0.00314,4.42
2026-07-01T13:30:00+00:00,KRW-BSV,A,-0.00976,2.77
2026-07-01T13:30:00+00:00,KRW-XAUT,B,0.0117,7.37
2026-07-01T13:45:00+00:00,KRW-ATOM,B,0.00434,6.88
2026-07-01T14:00:00+00:00,KRW-PEPE,B,0.00573,3.3
2026-07-01T14:15:00+00:00,KRW-VVV,B,0.10725,8.14
2026-07-01T15:00:00+00:00,KRW-VVV,A,-0.05794,11.83
2026-07-01T15:45:00+00:00,KRW-KITE,B,0.0061,4.98
2026-07-01T16:30:00+00:00,KRW-MON,B,0.01623,3.6
2026-07-01T18:45:00+00:00,KRW-CC,A,-0.01395,2.82
2026-07-01T20:00:00+00:00,KRW-STORJ,B,0.03604,3.21
2026-07-01T20:45:00+00:00,KRW-JUP,B,0.01719,3.13
2026-07-01T21:45:00+00:00,KRW-POL,B,0.00917,3.03
2026-07-02T00:00:00+00:00,KRW-IN,A,-0.04565,8.17
2026-07-02T00:00:00+00:00,KRW-KITE,B,0.02581,5.54
2026-07-02T00:00:00+00:00,KRW-ZBT,B,0.01747,4.11
2026-07-02T00:15:00+00:00,KRW-BIRB,B,0.01663,3.24
2026-07-02T00:15:00+00:00,KRW-UP2,A,-0.044,9.55
2026-07-02T00:45:00+00:00,KRW-ZBT,A,-0.03404,5.85
2026-07-02T01:15:00+00:00,KRW-KAITO,B,0.01587,4.13
2026-07-02T01:30:00+00:00,KRW-DEEP,B,0.01984,4.28
2026-07-02T02:00:00+00:00,KRW-DOOD,A,-0.01299,4.47
2026-07-02T02:15:00+00:00,KRW-BIRB,A,-0.02546,11.78
2026-07-02T03:45:00+00:00,KRW-PYTH,B,0.00649,4.52
2026-07-02T04:15:00+00:00,KRW-BIRB,B,0.08247,16.65
2026-07-02T04:15:00+00:00,KRW-PUMP,B,0.00448,6.87
2026-07-02T04:30:00+00:00,KRW-ME,B,0.04646,12.02
2026-07-02T05:30:00+00:00,KRW-DEEP,A,-0.05072,76.14
2026-07-02T05:30:00+00:00,KRW-DOOD,B,0.02128,18.86
2026-07-02T05:30:00+00:00,KRW-ME,A,-0.04505,22.79
2026-07-02T05:45:00+00:00,KRW-MET2,B,0.00997,4.03
2026-07-02T05:45:00+00:00,KRW-ZBT,B,0.02041,3.08
2026-07-02T06:00:00+00:00,KRW-PENGU,A,-0.0085,5.78
2026-07-02T06:30:00+00:00,KRW-DEEP,B,0.02734,8.46
2026-07-02T06:45:00+00:00,KRW-BIRB,A,-0.07333,43.52
2026-07-02T06:45:00+00:00,KRW-DOOD,A,-0.03017,3.7
2026-07-02T06:45:00+00:00,KRW-MIRA,B,0.04587,6.01
2026-07-02T06:45:00+00:00,KRW-RED,B,0.00699,5.94
2026-07-02T07:00:00+00:00,KRW-CFG,B,0.00977,7.51
2026-07-02T07:15:00+00:00,KRW-HYPER,B,0.0082,4.11
2026-07-02T07:15:00+00:00,KRW-MIRA,A,-0.03453,18.5
2026-07-02T07:15:00+00:00,KRW-RED,A,-0.02703,6.11
2026-07-02T07:15:00+00:00,KRW-TREE,B,0.02276,6.37
2026-07-02T07:30:00+00:00,KRW-TREE,A,-0.04451,6.99
2026-07-02T07:45:00+00:00,KRW-ERA,B,0.0315,10.17
2026-07-02T07:45:00+00:00,KRW-PYTH,A,-0.01626,5.23
2026-07-02T08:00:00+00:00,KRW-BERA,B,0.01543,6.95
2026-07-02T08:00:00+00:00,KRW-ERA,A,-0.0229,28.71
2026-07-02T08:15:00+00:00,KRW-BIRB,B,0.03846,22.45
2026-07-02T08:45:00+00:00,KRW-0G,B,0.03058,5.53
2026-07-02T08:45:00+00:00,KRW-BERA,A,-0.01458,26.4
2026-07-02T08:45:00+00:00,KRW-PUMP,A,-0.01732,2.5
2026-07-02T09:00:00+00:00,KRW-0G,A,-0.03858,6.76
2026-07-02T09:15:00+00:00,KRW-FF,A,-0.04671,10.02
2026-07-02T09:15:00+00:00,KRW-ME,B,0.0297,3.03
2026-07-02T09:30:00+00:00,KRW-DOT,B,0.00549,3.74
2026-07-02T09:30:00+00:00,KRW-FF,B,0.02339,4.65
2026-07-02T09:30:00+00:00,KRW-HBAR,B,0.00901,3.29
2026-07-02T10:00:00+00:00,KRW-ZBT,B,0.01442,3.5
2026-07-02T10:30:00+00:00,KRW-DEEP,A,-0.02759,36.47
2026-07-02T10:45:00+00:00,KRW-BIRB,A,-0.08392,19.24
2026-07-02T10:45:00+00:00,KRW-JUP,B,0.01114,3.49
2026-07-02T11:00:00+00:00,KRW-BONK,B,0.00913,4.23
2026-07-02T11:00:00+00:00,KRW-DEEP,B,0.00733,26.07
2026-07-02T11:00:00+00:00,KRW-PUMP,B,0.00847,8.03
2026-07-02T11:45:00+00:00,KRW-ME,A,-0.02079,3.55
2026-07-02T11:45:00+00:00,KRW-OPEN,A,-0.04115,3.91
2026-07-02T12:15:00+00:00,KRW-BIRB,B,0.00752,12.24
2026-07-02T12:15:00+00:00,KRW-UNI,B,0.01647,7.33
2026-07-02T12:30:00+00:00,KRW-SKR,B,0.03472,6.0
2026-07-02T12:30:00+00:00,KRW-XAUT,B,0.0148,5.02
2026-07-02T12:30:00+00:00,KRW-ZKP,B,0.02292,5.71
2026-07-02T12:45:00+00:00,KRW-ERA,A,-0.01562,5.18
2026-07-02T13:00:00+00:00,KRW-ERA,B,0.00794,4.39
2026-07-02T13:15:00+00:00,KRW-JUP,A,-0.01316,4.25
2026-07-02T13:15:00+00:00,KRW-SKR,A,-0.01342,2.34
2026-07-02T14:30:00+00:00,KRW-DEEP,A,-0.02105,11.9
2026-07-02T15:00:00+00:00,KRW-DEEP,B,0.01418,4.9
2026-07-02T16:15:00+00:00,KRW-BIRB,A,-0.04348,20.98
2026-07-02T16:15:00+00:00,KRW-FF,B,0.02747,4.65
2026-07-02T16:30:00+00:00,KRW-BIRB,B,0.0303,7.25
2026-07-02T20:30:00+00:00,KRW-ME,B,0.04,3.56
2026-07-02T21:00:00+00:00,KRW-BIRB,B,0.02857,13.02
2026-07-02T21:15:00+00:00,KRW-BARD,B,0.13592,33.53
2026-07-02T21:15:00+00:00,KRW-ME,A,-0.02727,3.47
2026-07-02T21:30:00+00:00,KRW-BARD,A,-0.09829,28.85
2026-07-02T23:00:00+00:00,KRW-BIRB,A,-0.03401,13.57
2026-07-02T23:45:00+00:00,KRW-DEEP,B,0.03704,5.31
2026-07-02T23:45:00+00:00,KRW-ETHFI,B,0.00199,5.67
2026-07-03T00:00:00+00:00,KRW-BLEND,B,0.17467,16.97
2026-07-03T00:00:00+00:00,KRW-DEEP,A,-0.03214,3.13
2026-07-03T00:00:00+00:00,KRW-ENSO,B,0.03122,5.47
2026-07-03T00:00:00+00:00,KRW-LA,B,0.06878,10.21
2026-07-03T00:00:00+00:00,KRW-MIRA,B,0.04697,8.76
2026-07-03T00:00:00+00:00,KRW-RED,B,0.00667,6.24
2026-07-03T00:15:00+00:00,KRW-0G,B,0.01223,3.57
2026-07-03T00:15:00+00:00,KRW-IN,B,0.05166,3.21
2026-07-03T00:45:00+00:00,KRW-IN,A,-0.04873,10.53
2026-07-03T01:00:00+00:00,KRW-AVNT,B,0.01351,5.55
2026-07-03T01:00:00+00:00,KRW-BLEND,A,-0.03008,8.12
2026-07-03T01:45:00+00:00,KRW-0G,A,-0.01493,4.78
2026-07-03T01:45:00+00:00,KRW-MIRA,A,-0.02733,12.07
2026-07-03T02:15:00+00:00,KRW-ZKP,B,0.06336,6.9
2026-07-03T02:30:00+00:00,KRW-ELSA,A,-0.00857,4.0
2026-07-03T02:30:00+00:00,KRW-FLOCK,B,0.01648,4.16
2026-07-03T02:30:00+00:00,KRW-TREE,B,0.0184,3.14
2026-07-03T02:45:00+00:00,KRW-IRYS,B,0.00855,3.44
2026-07-03T03:00:00+00:00,KRW-FLOCK,A,-0.0161,2.52
2026-07-03T03:00:00+00:00,KRW-ZKP,A,-0.02683,26.53
2026-07-03T03:15:00+00:00,KRW-TREE,A,-0.02077,3.47
2026-07-03T03:45:00+00:00,KRW-ELF,B,0.05813,7.59
2026-07-03T04:00:00+00:00,KRW-MIRA,B,0.03395,4.19
2026-07-03T04:30:00+00:00,KRW-ELF,A,-0.04608,7.64
2026-07-03T04:45:00+00:00,KRW-LA,B,0.05825,5.88
2026-07-03T05:00:00+00:00,KRW-HOLO,B,0.01835,4.49
2026-07-03T05:00:00+00:00,KRW-LA,A,-0.0367,7.11
2026-07-03T05:30:00+00:00,KRW-HOLO,A,-0.02655,3.45
2026-07-03T06:00:00+00:00,KRW-MIRA,A,-0.02804,2.66
2026-07-03T06:15:00+00:00,KRW-SAND,B,0.06757,15.61
2026-07-03T06:30:00+00:00,KRW-MOVE,A,-0.01075,3.81
2026-07-03T06:30:00+00:00,KRW-SAND,A,-0.05823,12.28
2026-07-03T06:30:00+00:00,KRW-ZKP,B,0.02951,16.65
2026-07-03T07:00:00+00:00,KRW-ID,B,0.06718,4.1
2026-07-03T07:00:00+00:00,KRW-ZKP,A,-0.02004,6.46
2026-07-03T07:30:00+00:00,KRW-ID,A,-0.08205,5.68
2026-07-03T08:15:00+00:00,KRW-KITE,B,0.01818,7.66
2026-07-03T08:30:00+00:00,KRW-PENGU,B,0.02572,4.73
2026-07-03T09:15:00+00:00,KRW-ERA,B,0.01504,3.25
2026-07-03T09:30:00+00:00,KRW-HOLO,B,0.03604,4.49
2026-07-03T10:30:00+00:00,KRW-HOLO,A,-0.01754,3.5
2026-07-03T10:45:00+00:00,KRW-IN,A,-0.03634,5.34
2026-07-03T11:30:00+00:00,KRW-ZKP,B,0.00439,4.15
2026-07-03T12:00:00+00:00,KRW-KITE,A,-0.03371,18.89
2026-07-03T12:00:00+00:00,KRW-SAND,B,0.02724,4.75
2026-07-03T12:00:00+00:00,KRW-XPL,B,0.00629,4.45
2026-07-03T12:00:00+00:00,KRW-ZKP,A,-0.0203,9.28
2026-07-03T13:00:00+00:00,KRW-ATH,B,0.01437,4.12
2026-07-03T13:30:00+00:00,KRW-ETHFI,B,0.00555,4.42
2026-07-03T14:00:00+00:00,KRW-BONK,A,-0.01479,9.97
2026-07-03T14:45:00+00:00,KRW-AAVE,B,0.01109,3.46
2026-07-03T15:00:00+00:00,KRW-ETHFI,A,-0.01947,9.15
2026-07-03T16:45:00+00:00,KRW-ZKP,B,0.02109,16.64
2026-07-03T18:30:00+00:00,KRW-FF,B,0.00109,3.9
2026-07-03T20:15:00+00:00,KRW-PEPE,B,0.02273,4.62
2026-07-03T21:30:00+00:00,KRW-BONK,B,0.01429,3.25
2026-07-03T22:00:00+00:00,KRW-PEPE,A,-0.01891,5.17
2026-07-03T22:30:00+00:00,KRW-BONK,A,-0.00815,5.36
2026-07-03T23:45:00+00:00,KRW-ZKP,B,0.00772,3.21
2026-07-04T00:00:00+00:00,KRW-ERA,A,-0.01504,7.46
2026-07-04T00:00:00+00:00,KRW-MIRA,B,0.05153,14.17
2026-07-04T00:15:00+00:00,KRW-IRYS,B,0.00429,3.38
2026-07-04T00:15:00+00:00,KRW-PEPE,B,0.00714,3.93
2026-07-04T00:30:00+00:00,KRW-FLOCK,A,-0.02007,6.16
2026-07-04T00:30:00+00:00,KRW-ZKP,A,-0.02404,9.21
2026-07-04T00:45:00+00:00,KRW-ELF,B,0.01558,3.29
2026-07-04T01:00:00+00:00,KRW-KITE,B,0.01724,6.4
2026-07-04T01:15:00+00:00,KRW-MIRA,A,-0.03349,7.46
2026-07-04T01:45:00+00:00,KRW-ATH,A,-0.01873,5.7
2026-07-04T03:15:00+00:00,KRW-BONK,B,0.0026,10.97
2026-07-04T03:30:00+00:00,KRW-AWE,B,0.02989,15.96
2026-07-04T03:45:00+00:00,KRW-AWE,A,-0.01228,5.1
2026-07-04T06:30:00+00:00,KRW-MIRA,B,0.02276,5.01
2026-07-04T07:00:00+00:00,KRW-ELSA,B,0.03463,5.98
2026-07-04T07:00:00+00:00,KRW-MEGA,A,-0.01193,16.45
2026-07-04T07:15:00+00:00,KRW-ELSA,A,-0.04418,17.61
2026-07-04T07:15:00+00:00,KRW-ETHFI,B,0.00713,4.24
2026-07-04T07:15:00+00:00,KRW-FLOCK,B,0.02351,9.87
2026-07-04T07:30:00+00:00,KRW-FLOCK,A,-0.0265,13.1
2026-07-04T07:30:00+00:00,KRW-KITE,A,-0.01685,5.04
2026-07-04T07:45:00+00:00,KRW-LINK,B,0.00503,4.17
2026-07-04T08:45:00+00:00,KRW-STORJ,B,0.05042,50.25
2026-07-04T09:30:00+00:00,KRW-BERA,A,-0.01231,2.57
2026-07-04T09:30:00+00:00,KRW-STORJ,A,-0.02941,24.89
2026-07-04T09:45:00+00:00,KRW-HBAR,B,0.00909,10.88
2026-07-04T10:00:00+00:00,KRW-MIRA,A,-0.02241,5.91
2026-07-04T10:30:00+00:00,KRW-BSV,A,-0.01163,1.78
2026-07-04T10:30:00+00:00,KRW-MIRA,B,0.02214,4.14
2026-07-04T10:45:00+00:00,KRW-ETC,B,0.00826,5.3
2026-07-04T11:15:00+00:00,KRW-ETHFI,A,-0.00825,9.1
2026-07-04T12:00:00+00:00,KRW-ETHFI,B,0.0268,13.55
2026-07-04T14:00:00+00:00,KRW-MIRA,A,-0.02529,3.68
2026-07-04T14:30:00+00:00,KRW-COW,B,0.01345,3.71
2026-07-04T15:15:00+00:00,KRW-ETHFI,A,-0.01587,13.56
2026-07-04T15:45:00+00:00,KRW-KITE,B,0.01724,5.97
2026-07-04T16:00:00+00:00,KRW-ETHFI,B,0.01932,4.81
2026-07-04T19:00:00+00:00,KRW-ZIL,A,-0.01403,2.1
2026-07-04T20:30:00+00:00,KRW-ETHFI,A,-0.02417,9.12
2026-07-04T20:45:00+00:00,KRW-ETHFI,B,0.0031,4.11
2026-07-05T00:00:00+00:00,KRW-GAS,B,0.01964,3.49
2026-07-05T00:00:00+00:00,KRW-MIRA,A,-0.03767,7.38
2026-07-05T00:00:00+00:00,KRW-ONT,B,0.01871,8.03
2026-07-05T00:15:00+00:00,KRW-BONK,B,0.00138,5.55
2026-07-05T00:15:00+00:00,KRW-BSV,B,0.03719,3.36
2026-07-05T00:15:00+00:00,KRW-ONT,A,-0.00706,5.79
2026-07-05T00:30:00+00:00,KRW-MIRA,B,0.01849,4.82
2026-07-05T01:00:00+00:00,KRW-ETHFI,B,0.0064,3.53
2026-07-05T02:00:00+00:00,KRW-BONK,A,-0.01589,10.65
2026-07-05T04:00:00+00:00,KRW-BIRB,B,0.0678,4.61
2026-07-05T04:15:00+00:00,KRW-ELF,B,0.07582,6.72
2026-07-05T04:15:00+00:00,KRW-ETHFI,A,-0.02191,5.93
2026-07-05T04:30:00+00:00,KRW-ELF,A,-0.05714,6.22
2026-07-05T07:30:00+00:00,KRW-ETHFI,B,0.02057,4.19
2026-07-05T07:30:00+00:00,KRW-KITE,B,0.00546,7.08
2026-07-05T08:30:00+00:00,KRW-RED,B,0.03289,3.08
2026-07-05T08:45:00+00:00,KRW-RED,A,-0.01911,3.06
2026-07-05T09:15:00+00:00,KRW-ZORA,B,0.01739,8.26
2026-07-05T09:30:00+00:00,KRW-COW,A,-0.01351,2.29
2026-07-05T09:30:00+00:00,KRW-ZORA,A,-0.01709,19.23
2026-07-05T10:00:00+00:00,KRW-ETC,B,0.00281,4.21
2026-07-05T10:45:00+00:00,KRW-HOLO,A,-0.02752,6.56
2026-07-05T11:15:00+00:00,KRW-KITE,A,-0.01657,8.48
2026-07-05T11:45:00+00:00,KRW-WLFI,B,0.00786,8.87
2026-07-05T12:30:00+00:00,KRW-ETHFI,B,0.00309,3.94
2026-07-05T12:30:00+00:00,KRW-WLFI,A,-0.01325,6.31
2026-07-05T13:15:00+00:00,KRW-PYTH,B,0.00976,5.19
2026-07-05T13:30:00+00:00,KRW-PYTH,A,-0.01771,6.52
2026-07-05T21:45:00+00:00,KRW-BCH,B,0.01714,4.11
2026-07-05T21:45:00+00:00,KRW-DOT,B,0.00455,3.45
2026-07-05T21:45:00+00:00,KRW-MON,B,0.03922,5.88
2026-07-05T22:15:00+00:00,KRW-BONK,B,0.00822,3.03
2026-07-05T23:15:00+00:00,KRW-KITE,B,0.01117,5.29
2026-07-06T00:00:00+00:00,KRW-G,B,0.04651,14.27
2026-07-06T00:15:00+00:00,KRW-BARD,B,0.04478,5.65
2026-07-06T00:15:00+00:00,KRW-G,A,-0.05185,4.49
2026-07-06T00:15:00+00:00,KRW-MIRA,B,0.01706,3.98
2026-07-06T00:30:00+00:00,KRW-BARD,A,-0.01429,14.81
2026-07-06T00:30:00+00:00,KRW-MANTRA,B,0.02857,14.22
2026-07-06T00:45:00+00:00,KRW-BIRB,B,0.02609,3.13
2026-07-06T01:30:00+00:00,KRW-LINK,B,0.00164,3.01
2026-07-06T02:00:00+00:00,KRW-BIGTIME,A,-0.01754,5.07
2026-07-06T02:30:00+00:00,KRW-MON,B,0.03416,12.64
2026-07-06T03:15:00+00:00,KRW-ME,B,0.00824,7.98
2026-07-06T03:15:00+00:00,KRW-XAUT,B,0.00064,14.46
2026-07-06T03:45:00+00:00,KRW-0G,B,0.00314,3.25
2026-07-06T04:30:00+00:00,KRW-ID,A,-0.03667,6.74
2026-07-06T04:45:00+00:00,KRW-ELF,A,-0.05645,3.82
2026-07-06T06:15:00+00:00,KRW-KITE,B,0.01639,3.11
2026-07-06T06:45:00+00:00,KRW-BERA,B,0.01893,4.74
2026-07-06T07:15:00+00:00,KRW-PYTH,B,0.01268,3.01
2026-07-06T07:45:00+00:00,KRW-MON,A,-0.01187,5.25
2026-07-06T08:30:00+00:00,KRW-MON,B,0.00901,4.83
2026-07-06T10:15:00+00:00,KRW-ATH,B,0.0084,6.0
2026-07-06T10:15:00+00:00,KRW-BONK,B,0.00141,3.82
2026-07-06T10:30:00+00:00,KRW-CRO,B,0.00335,4.93
2026-07-06T10:45:00+00:00,KRW-BERA,B,0.003,4.37
2026-07-06T11:15:00+00:00,KRW-BERA,A,-0.01791,4.21
2026-07-06T12:00:00+00:00,KRW-BONK,A,-0.01282,7.66
2026-07-06T12:00:00+00:00,KRW-ETC,A,-0.00469,6.63
2026-07-06T12:00:00+00:00,KRW-KITE,A,-0.0221,6.46
2026-07-06T12:00:00+00:00,KRW-PYTH,B,0.01517,4.16
2026-07-06T12:00:00+00:00,KRW-RVN,A,-0.00701,2.37
2026-07-06T12:00:00+00:00,KRW-SEI,A,-0.00819,5.06
2026-07-06T12:00:00+00:00,KRW-STX,A,-0.00787,6.87
2026-07-06T12:15:00+00:00,KRW-MON,A,-0.0176,4.36
2026-07-06T12:45:00+00:00,KRW-HOLO,B,0.01524,3.93
2026-07-06T13:00:00+00:00,KRW-AAVE,A,-0.00948,4.99
2026-07-06T13:15:00+00:00,KRW-MON,B,0.0178,5.25
2026-07-06T13:30:00+00:00,KRW-AAVE,B,0.01826,6.14
2026-07-06T14:15:00+00:00,KRW-XAUT,B,0.0008,4.31
2026-07-06T15:00:00+00:00,KRW-ETHFI,B,0.01835,6.73
2026-07-06T15:00:00+00:00,KRW-WLFI,A,-0.00574,5.08
2026-07-06T16:15:00+00:00,KRW-MON,A,-0.02479,31.86
2026-07-06T16:15:00+00:00,KRW-RVN,A,-0.00684,2.3
2026-07-06T16:30:00+00:00,KRW-PENGU,B,0.0099,3.26
2026-07-06T17:15:00+00:00,KRW-BONK,A,-0.0156,14.36
2026-07-06T17:15:00+00:00,KRW-INJ,B,0.00473,3.08
2026-07-06T18:15:00+00:00,KRW-MON,B,0.025,4.77
2026-07-06T18:45:00+00:00,KRW-BONK,B,0.01929,3.58
2026-07-06T19:15:00+00:00,KRW-PEPE,B,0.00244,3.97
2026-07-06T21:00:00+00:00,KRW-APT,B,0.01263,3.63
2026-07-06T21:00:00+00:00,KRW-ATH,B,0.02874,3.57
2026-07-06T21:00:00+00:00,KRW-ETC,B,0.0103,3.5
2026-07-06T21:00:00+00:00,KRW-HBAR,B,0.00901,9.87
2026-07-06T21:00:00+00:00,KRW-LINK,B,0.01164,6.14
2026-07-06T21:00:00+00:00,KRW-PENGU,B,0.0198,5.39
2026-07-06T22:00:00+00:00,KRW-MON,A,-0.01055,5.46
2026-07-07T00:00:00+00:00,KRW-INJ,B,0.00138,3.24
